projectId,status,updateTime,totalLoanNum,totalLoanAmount,totalReturnNum,totalReturnAmount,toBeReturnNum,toBeReturnNum,overdueReturnNum,overdueReturnAmount
10000010000002163,10,2015-03-19 18:06:44,4,1760001.0,3,161934.0,1,1598067.0,0,1515778.0
10000010000002164,10,2015-04-13 18:06:44,10,2220001.0,6,32298.0,4,2187703.0,4,172555.0
10000010000002165,10,2015-05-16 18:06:44,7,2990001.0,2,2839883.0,5,150118.0,1,2203992.0
10000010000002166,10,2015-06-06 18:06:44,7,210001.0,4,18769.0,3,191232.0,0,152476.0
10000010000002167,10,2015-04-29 18:06:44,2,1080001.0,1,781285.0,1,298716.0,0,906951.0
10000010000002168,9,2015-05-06 18:06:44,3,4340001.0,3,3048119.0,0,1291882.0,0,1759840.0
10000010000002169,9,2015-03-12 18:06:44,4,1460001.0,2,1457112.0,2,2889.0,0,1294124.0
10000010000002170,10,2015-05-04 18:06:44,9,3480001.0,6,1222705.0,3,2257296.0,5,2115913.0
10000010000002171,10,2015-03-14 18:06:44,5,710001.0,1,221572.0,4,488429.0,0,305247.0
10000010000002172,9,2015-05-31 18:06:44,4,2680001.0,2,2214665.0,2,465336.0,0,572928.0
10000010000002173,9,2015-05-30 18:06:44,1,3570001.0,1,2911465.0,0,658536.0,0,962055.0
10000010000002174,10,2015-04-04 18:06:44,6,1730001.0,1,1225207.0,5,504794.0,0,1621802.0
10000010000002175,9,2015-05-06 18:06:44,8,320001.0,4,246446.0,4,73555.0,3,51730.0
10000010000002176,9,2015-04-03 18:06:44,9,1320001.0,5,1059314.0,4,260687.0,2,624749.0
10000010000002177,9,2015-05-22 18:06:44,9,4050001.0,2,2644410.0,7,1405591.0,1,3897026.0
10000010000002178,10,2015-03-31 18:06:44,8,3200001.0,3,2795766.0,5,404235.0,2,1568592.0
10000010000002179,10,2015-06-03 18:06:44,7,1700001.0,4,960571.0,3,739430.0,1,1089382.0
10000010000002180,10,2015-04-11 18:06:44,10,960001.0,2,350433.0,8,609568.0,0,406981.0
10000010000002181,9,2015-05-04 18:06:45,6,180001.0,3,118948.0,3,61053.0,1,122230.0
10000010000002182,10,2015-05-31 18:06:45,4,2000001.0,1,998629.0,3,1001372.0,0,483144.0
10000010000002183,10,2015-05-10 18:06:45,3,4640001.0,3,2886449.0,0,1753552.0,0,4501277.0
10000010000002184,10,2015-06-01 18:06:45,1,3060001.0,1,331061.0,0,2728940.0,0,1681401.0
10000010000002185,9,2015-04-23 18:06:45,4,4270001.0,3,1047746.0,1,3222255.0,1,196256.0
10000010000002186,9,2015-03-27 18:06:45,2,2960001.0,1,1190186.0,1,1769815.0,0,544468.0
10000010000002187,9,2015-05-14 18:06:45,3,2680001.0,2,863314.0,1,1816687.0,0,535296.0
10000010000002188,10,2015-03-30 18:06:45,10,3040001.0,9,648927.0,1,2391074.0,7,2265930.0
10000010000002189,10,2015-05-20 18:06:45,8,4340001.0,2,4291605.0,6,48396.0,0,708205.0
10000010000002190,10,2015-03-24 18:06:45,5,2020001.0,5,335031.0,0,1684970.0,4,1079722.0
10000010000002191,10,2015-04-30 18:06:45,10,4770001.0,6,2042551.0,4,2727450.0,2,792948.0
10000010000002192,9,2015-04-03 18:06:45,6,780001.0,5,2078.0,1,777923.0,2,63140.0
10000010000002193,9,2015-04-19 18:06:45,7,2230001.0,5,2055972.0,2,174029.0,0,1439825.0
10000010000002194,9,2015-03-28 18:06:45,10,4180001.0,5,325140.0,5,3854861.0,0,1553702.0
10000010000002195,9,2015-04-02 18:06:45,6,1410001.0,2,928723.0,4,481278.0,1,1297436.0
10000010000002196,9,2015-03-28 18:06:45,8,4870001.0,8,2507047.0,0,2362954.0,3,3548152.0
10000010000002197,10,2015-04-08 18:06:45,8,3000001.0,3,1334333.0,5,1665668.0,0,2522963.0
10000010000002198,10,2015-05-13 18:06:45,7,2100001.0,7,748098.0,0,1351903.0,4,1415710.0
10000010000002199,9,2015-05-29 18:06:45,6,1690001.0,3,1421454.0,3,268547.0,0,1557122.0
10000010000002200,10,2015-03-21 18:06:45,3,1390001.0,2,850406.0,1,539595.0,1,611776.0
10000010000002201,9,2015-04-28 18:06:45,6,2830001.0,1,2551381.0,5,278620.0,0,80350.0
10000010000002202,10,2015-05-15 18:06:45,9,4440001.0,7,1237664.0,2,3202337.0,1,876427.0
10000010000002203,9,2015-04-16 18:06:45,2,3880001.0,2,399599.0,0,3480402.0,1,2088451.0
10000010000002204,9,2015-04-27 18:06:45,7,1840001.0,2,353606.0,5,1486395.0,0,247215.0
10000010000002205,9,2015-03-20 18:06:45,7,2790001.0,1,1268942.0,6,1521059.0,0,105017.0
10000010000002206,10,2015-05-13 18:06:45,5,3310001.0,5,1573246.0,0,1736755.0,1,2553792.0
10000010000002207,10,2015-03-23 18:06:45,10,1920001.0,5,1513364.0,5,406637.0,4,681848.0
10000010000002208,9,2015-05-29 18:06:45,7,680001.0,1,422561.0,6,257440.0,0,596867.0
10000010000002209,9,2015-04-05 18:06:45,9,2990001.0,5,1278452.0,4,1711549.0,0,2556453.0
10000010000002210,9,2015-03-23 18:06:45,10,960001.0,1,505840.0,9,454161.0,0,780996.0
10000010000002211,9,2015-05-14 18:06:45,8,1880001.0,4,336216.0,4,1543785.0,0,693187.0
10000010000002212,10,2015-05-09 18:06:45,4,1920001.0,4,278927.0,0,1641074.0,1,1098041.0
10000010000002213,10,2015-05-06 18:06:45,6,650001.0,6,15168.0,0,634833.0,0,132041.0
10000010000002214,9,2015-04-03 18:06:45,9,500001.0,2,453216.0,7,46785.0,0,187845.0
10000010000002215,9,2015-03-27 18:06:45,4,4170001.0,1,755727.0,3,3414274.0,0,1631441.0
10000010000002216,10,2015-04-12 18:06:45,9,3030001.0,3,1834079.0,6,1195922.0,2,2781456.0
10000010000002217,10,2015-06-05 18:06:45,3,3750001.0,3,2599128.0,0,1150873.0,1,317719.0
10000010000002218,10,2015-06-01 18:06:45,1,2480001.0,1,1552961.0,0,927040.0,0,838080.0
10000010000002219,10,2015-05-06 18:06:45,3,3710001.0,3,3445589.0,0,264412.0,2,3254043.0
10000010000002220,10,2015-05-25 18:06:45,7,340001.0,1,169310.0,6,170691.0,0,215840.0
10000010000002221,10,2015-03-18 18:06:45,10,4340001.0,6,1949598.0,4,2390403.0,2,1574121.0
10000010000002222,10,2015-03-26 18:06:45,5,310001.0,2,94971.0,3,215030.0,1,221060.0
10000010000002223,9,2015-05-19 18:06:45,3,2700001.0,1,555432.0,2,2144569.0,0,206128.0
10000010000002224,10,2015-05-25 18:06:45,2,1630001.0,2,1229723.0,0,400278.0,1,331904.0
10000010000002225,10,2015-05-28 18:06:45,9,3580001.0,8,1366682.0,1,2213319.0,7,2065846.0
10000010000002226,10,2015-05-01 18:06:45,2,1310001.0,1,711630.0,1,598371.0,0,867294.0
10000010000002227,9,2015-05-20 18:06:45,7,60001.0,2,48804.0,5,11197.0,1,10091.0
10000010000002228,9,2015-05-14 18:06:45,5,2050001.0,3,973303.0,2,1076698.0,1,1667905.0
10000010000002229,10,2015-04-25 18:06:45,3,1870001.0,3,1228649.0,0,641352.0,1,434895.0
10000010000002230,9,2015-04-19 18:06:45,5,3610001.0,4,2124212.0,1,1485789.0,1,3128427.0
10000010000002231,9,2015-03-12 18:06:45,10,2280001.0,2,1666729.0,8,613272.0,0,576448.0
10000010000002232,10,2015-06-09 18:06:45,7,330001.0,2,213739.0,5,116262.0,1,269135.0
10000010000002233,9,2015-04-27 18:06:45,7,3020001.0,1,1304273.0,6,1715728.0,0,917294.0
10000010000002234,9,2015-03-30 18:06:45,2,4020001.0,1,3642487.0,1,377514.0,0,3339512.0
10000010000002235,10,2015-04-28 18:06:45,4,350001.0,4,128104.0,0,221897.0,0,85684.0
10000010000002236,9,2015-05-29 18:06:45,10,4780001.0,10,1743602.0,0,3036399.0,8,1987677.0
10000010000002237,9,2015-05-22 18:06:45,8,1340001.0,1,865307.0,7,474694.0,0,953198.0
10000010000002238,9,2015-05-30 18:06:45,4,3300001.0,2,3279700.0,2,20301.0,0,2294763.0
10000010000002239,9,2015-06-03 18:06:45,9,4230001.0,4,3892811.0,5,337190.0,1,1572060.0
10000010000002240,9,2015-04-20 18:06:45,9,2360001.0,5,122663.0,4,2237338.0,4,555364.0
10000010000002241,9,2015-04-21 18:06:45,2,650001.0,1,322708.0,1,327293.0,0,266068.0
10000010000002242,10,2015-03-31 18:06:45,5,1040001.0,5,344056.0,0,695945.0,0,23652.0
10000010000002243,9,2015-03-26 18:06:45,10,810001.0,1,109237.0,9,700764.0,0,575861.0
10000010000002244,9,2015-05-26 18:06:45,10,30001.0,9,9965.0,1,20036.0,6,27157.0
10000010000002245,10,2015-05-02 18:06:45,5,970001.0,1,686146.0,4,283855.0,0,627128.0
10000010000002246,9,2015-03-17 18:06:45,8,830001.0,4,272834.0,4,557167.0,3,617205.0
10000010000002247,10,2015-04-07 18:06:45,4,470001.0,4,255080.0,0,214921.0,1,246132.0
10000010000002248,9,2015-05-30 18:06:45,7,4200001.0,3,2697642.0,4,1502359.0,2,4071188.0
10000010000002249,10,2015-03-26 18:06:45,4,4650001.0,4,4070126.0,0,579875.0,1,3475053.0
10000010000002250,9,2015-03-12 18:06:45,10,4230001.0,9,2065831.0,1,2164170.0,1,838104.0
10000010000002251,9,2015-03-17 18:06:45,1,3630001.0,1,1119782.0,0,2510219.0,0,720991.0
10000010000002252,9,2015-05-27 18:06:45,4,670001.0,3,623842.0,1,46159.0,0,519494.0
10000010000002253,10,2015-06-03 18:06:45,5,2740001.0,3,2457147.0,2,282854.0,0,2538355.0
10000010000002254,9,2015-06-06 18:06:45,2,710001.0,1,618842.0,1,91159.0,0,74601.0
10000010000002255,10,2015-04-09 18:06:45,9,40001.0,3,28.0,6,39973.0,2,16144.0
10000010000002256,9,2015-05-14 18:06:45,7,1510001.0,4,998495.0,3,511506.0,1,532464.0
10000010000002257,9,2015-04-29 18:06:45,2,2730001.0,1,2404866.0,1,325135.0,0,122863.0
10000010000002258,9,2015-04-12 18:06:45,7,4790001.0,4,1425674.0,3,3364327.0,0,2928004.0
10000010000002259,10,2015-04-11 18:06:45,6,2240001.0,4,728005.0,2,1511996.0,0,105681.0
10000010000002260,10,2015-04-25 18:06:45,10,3460001.0,6,1445234.0,4,2014767.0,3,47471.0
10000010000002261,10,2015-03-28 18:06:45,6,3180001.0,3,3019470.0,3,160531.0,1,880182.0
10000010000002262,9,2015-03-31 18:06:45,10,50001.0,2,47201.0,8,2800.0,0,42653.0
10000010000002263,10,2015-03-26 18:06:45,2,4890001.0,2,3658268.0,0,1231733.0,1,2396580.0
10000010000002264,9,2015-03-22 18:06:45,4,4590001.0,2,4183585.0,2,406416.0,1,1778920.0
10000010000002265,10,2015-05-18 18:06:45,1,130001.0,1,69546.0,0,60455.0,0,20921.0
10000010000002266,9,2015-05-17 18:06:45,2,4250001.0,2,3694526.0,0,555475.0,0,2906127.0
10000010000002267,10,2015-03-21 18:06:45,5,4820001.0,5,3326688.0,0,1493313.0,3,1493063.0
10000010000002268,10,2015-06-03 18:06:45,10,3410001.0,4,153630.0,6,3256371.0,2,425966.0
10000010000002269,10,2015-06-06 18:06:45,10,1860001.0,1,554621.0,9,1305380.0,0,1594673.0
10000010000002270,9,2015-04-05 18:06:45,7,4260001.0,7,1022894.0,0,3237107.0,5,2693642.0
10000010000002271,10,2015-05-14 18:06:45,9,2140001.0,7,506413.0,2,1633588.0,5,1201097.0
10000010000002272,10,2015-03-20 18:06:45,1,2250001.0,1,1273349.0,0,976652.0,0,655227.0
10000010000002273,9,2015-04-23 18:06:45,7,560001.0,3,161382.0,4,398619.0,2,99770.0
10000010000002274,10,2015-04-18 18:06:45,2,4850001.0,1,1170962.0,1,3679039.0,0,2521043.0
10000010000002275,10,2015-05-10 18:06:45,7,3890001.0,4,759393.0,3,3130608.0,3,1709407.0
10000010000002276,10,2015-04-22 18:06:45,3,4700001.0,1,2356174.0,2,2343827.0,0,4206995.0
10000010000002277,9,2015-04-02 18:06:45,4,280001.0,2,176595.0,2,103406.0,0,1061.0
10000010000002278,10,2015-05-05 18:06:45,4,4240001.0,3,188513.0,1,4051488.0,1,3469083.0
10000010000002279,10,2015-06-04 18:06:45,3,4890001.0,3,3126408.0,0,1763593.0,1,901022.0
10000010000002280,10,2015-03-25 18:06:45,2,2990001.0,2,2083120.0,0,906881.0,0,915229.0
10000010000002281,10,2015-03-14 18:06:45,4,3430001.0,3,2897354.0,1,532647.0,1,1082050.0
10000010000002282,9,2015-04-30 18:06:45,10,1050001.0,8,205578.0,2,844423.0,5,621096.0
10000010000002283,10,2015-05-29 18:06:45,1,3010001.0,1,119700.0,0,2890301.0,0,721483.0
10000010000002284,10,2015-05-07 18:06:45,10,940001.0,3,339171.0,7,600830.0,0,293352.0
10000010000002285,10,2015-05-07 18:06:45,9,3170001.0,5,953713.0,4,2216288.0,2,2479049.0
10000010000002286,9,2015-04-12 18:06:45,8,890001.0,6,148974.0,2,741027.0,5,825954.0
10000010000002287,9,2015-05-17 18:06:45,1,3120001.0,1,2063356.0,0,1056645.0,0,973270.0
10000010000002288,9,2015-04-22 18:06:45,9,1530001.0,1,1076707.0,8,453294.0,0,26628.0
10000010000002289,9,2015-05-19 18:06:45,7,1630001.0,4,1258823.0,3,371178.0,1,1286527.0
10000010000002290,9,2015-05-26 18:06:45,9,2390001.0,2,951818.0,7,1438183.0,0,272774.0
10000010000002291,9,2015-03-14 18:06:45,8,1010001.0,2,980759.0,6,29242.0,0,4358.0
10000010000002292,10,2015-05-16 18:06:45,1,2460001.0,1,669139.0,0,1790862.0,0,1975530.0
10000010000002293,9,2015-04-12 18:06:45,6,610001.0,1,606956.0,5,3045.0,0,311959.0
10000010000002294,10,2015-04-17 18:06:45,6,1610001.0,3,349972.0,3,1260029.0,2,544574.0
10000010000002295,9,2015-04-10 18:06:45,8,4180001.0,8,2575524.0,0,1604477.0,7,114090.0
10000010000002296,10,2015-06-03 18:06:45,10,3460001.0,4,1023644.0,6,2436357.0,1,2996790.0
10000010000002297,10,2015-03-22 18:06:45,9,3600001.0,5,1620095.0,4,1979906.0,0,3483554.0
10000010000002298,10,2015-04-06 18:06:45,3,980001.0,1,210901.0,2,769100.0,0,628428.0
10000010000002299,9,2015-05-24 18:06:45,10,3630001.0,1,813812.0,9,2816189.0,0,1518129.0
10000010000002300,9,2015-03-17 18:06:45,9,2710001.0,6,1724252.0,3,985749.0,1,2233815.0
10000010000002301,10,2015-05-24 18:06:45,4,1340001.0,3,218900.0,1,1121101.0,0,413267.0
10000010000002302,10,2015-03-28 18:06:45,10,120001.0,4,111736.0,6,8265.0,1,111258.0
10000010000002303,10,2015-03-19 18:06:45,5,1160001.0,5,476908.0,0,683093.0,1,1110996.0
10000010000002304,10,2015-03-19 18:06:45,1,3310001.0,1,2881953.0,0,428048.0,0,267139.0
10000010000002305,10,2015-06-05 18:06:45,6,1740001.0,1,450690.0,5,1289311.0,0,1407221.0
10000010000002306,10,2015-05-08 18:06:45,3,950001.0,2,260316.0,1,689685.0,1,405564.0
10000010000002307,10,2015-03-31 18:06:45,8,4780001.0,8,4366096.0,0,413905.0,2,699323.0
10000010000002308,10,2015-05-28 18:06:45,6,1030001.0,1,301710.0,5,728291.0,0,905042.0
10000010000002309,9,2015-03-26 18:06:45,5,4190001.0,1,2539004.0,4,1650997.0,0,3709790.0
10000010000002310,10,2015-03-16 18:06:45,2,1030001.0,1,592198.0,1,437803.0,0,361919.0
10000010000002311,10,2015-05-07 18:06:45,6,2850001.0,4,567551.0,2,2282450.0,2,1699198.0
10000010000002312,10,2015-05-23 18:06:45,6,4950001.0,5,4497486.0,1,452515.0,1,36187.0
10000010000002313,9,2015-04-15 18:06:45,4,780001.0,2,677905.0,2,102096.0,1,684699.0
10000010000002314,10,2015-05-26 18:06:45,5,3820001.0,4,1292208.0,1,2527793.0,1,2484611.0
10000010000002315,10,2015-04-11 18:06:45,4,3300001.0,4,65893.0,0,3234108.0,2,2976965.0
10000010000002316,10,2015-03-29 18:06:45,9,3780001.0,9,3613738.0,0,166263.0,4,3523302.0
10000010000002317,9,2015-04-02 18:06:45,8,610001.0,3,113621.0,5,496380.0,2,358994.0
10000010000002318,9,2015-05-13 18:06:45,9,2030001.0,1,677145.0,8,1352856.0,0,662417.0
10000010000002319,10,2015-04-03 18:06:45,8,750001.0,6,564036.0,2,185965.0,5,487313.0
10000010000002320,9,2015-03-19 18:06:45,9,1740001.0,3,1073085.0,6,666916.0,2,276504.0
10000010000002321,10,2015-05-17 18:06:45,2,4740001.0,1,3500579.0,1,1239422.0,0,4484474.0
10000010000002322,9,2015-05-02 18:06:45,7,1500001.0,5,1140727.0,2,359274.0,2,1104864.0
10000010000002323,10,2015-03-14 18:06:45,1,1830001.0,1,550410.0,0,1279591.0,0,368962.0
10000010000002324,9,2015-04-24 18:06:45,3,1060001.0,3,522771.0,0,537230.0,2,443474.0
10000010000002325,10,2015-06-09 18:06:45,8,2530001.0,5,323113.0,3,2206888.0,3,802777.0
10000010000002326,9,2015-05-19 18:06:45,1,3100001.0,1,2065169.0,0,1034832.0,0,676605.0
10000010000002327,9,2015-03-27 18:06:45,6,130001.0,4,47953.0,2,82048.0,0,38519.0
10000010000002328,10,2015-06-07 18:06:45,3,1330001.0,2,886355.0,1,443646.0,0,1213544.0
10000010000002329,10,2015-04-22 18:06:45,4,2330001.0,1,1453059.0,3,876942.0,0,2267954.0
10000010000002330,9,2015-03-31 18:06:45,4,3080001.0,4,3072316.0,0,7685.0,0,1115415.0
10000010000002331,9,2015-04-16 18:06:45,9,2000001.0,4,1826706.0,5,173295.0,3,825518.0
10000010000002332,10,2015-03-13 18:06:45,2,2220001.0,1,146963.0,1,2073038.0,0,386819.0
10000010000002333,10,2015-05-26 18:06:45,1,1770001.0,1,942152.0,0,827849.0,0,1231271.0
10000010000002334,10,2015-05-01 18:06:45,2,4500001.0,2,3093790.0,0,1406211.0,1,1353593.0
10000010000002335,10,2015-05-21 18:06:45,9,390001.0,3,207920.0,6,182081.0,1,136071.0
10000010000002336,9,2015-05-14 18:06:45,6,4060001.0,4,2985583.0,2,1074418.0,3,1876749.0
10000010000002337,9,2015-04-23 18:06:45,6,1590001.0,4,368078.0,2,1221923.0,0,669834.0
10000010000002338,10,2015-04-03 18:06:45,5,3610001.0,2,3271468.0,3,338533.0,1,2413629.0
10000010000002339,9,2015-05-17 18:06:45,7,2450001.0,1,1929111.0,6,520890.0,0,2161673.0
10000010000002340,10,2015-05-25 18:06:45,5,4840001.0,5,1807324.0,0,3032677.0,3,839296.0
10000010000002341,10,2015-05-04 18:06:45,5,2660001.0,4,1629.0,1,2658372.0,3,1900199.0
10000010000002342,10,2015-06-06 18:06:45,2,1510001.0,2,710015.0,0,799986.0,1,300721.0
10000010000002343,10,2015-03-17 18:06:45,7,4640001.0,4,2533182.0,3,2106819.0,0,3792199.0
10000010000002344,9,2015-04-02 18:06:45,8,4660001.0,7,3714097.0,1,945904.0,5,2814730.0
10000010000002345,9,2015-04-17 18:06:45,1,3790001.0,1,528816.0,0,3261185.0,0,441450.0
10000010000002346,10,2015-06-06 18:06:45,4,4380001.0,4,2605407.0,0,1774594.0,2,1534112.0
10000010000002347,10,2015-04-28 18:06:45,1,1130001.0,1,465642.0,0,664359.0,0,907260.0
10000010000002348,10,2015-05-13 18:06:45,3,2060001.0,2,1879061.0,1,180940.0,0,1573222.0
10000010000002349,10,2015-03-14 18:06:45,4,1920001.0,3,1241341.0,1,678660.0,0,706520.0
10000010000002350,9,2015-06-06 18:06:45,7,1920001.0,3,331302.0,4,1588699.0,0,1123978.0
10000010000002351,10,2015-05-15 18:06:45,3,630001.0,1,353554.0,2,276447.0,0,599440.0
10000010000002352,9,2015-03-23 18:06:45,4,3920001.0,2,2732810.0,2,1187191.0,0,3479820.0
10000010000002353,9,2015-05-27 18:06:45,6,4410001.0,3,2833573.0,3,1576428.0,2,2015626.0
10000010000002354,10,2015-05-07 18:06:45,8,2630001.0,3,975073.0,5,1654928.0,1,61841.0
10000010000002355,10,2015-05-23 18:06:45,7,1290001.0,5,454551.0,2,835450.0,1,537904.0
10000010000002356,10,2015-04-16 18:06:45,7,1130001.0,3,567014.0,4,562987.0,0,911369.0
10000010000002357,10,2015-05-25 18:06:45,6,3280001.0,3,1824916.0,3,1455085.0,1,805157.0
10000010000002358,9,2015-04-23 18:06:45,7,3780001.0,3,229297.0,4,3550704.0,0,3576830.0
10000010000002359,10,2015-04-13 18:06:45,2,290001.0,1,249069.0,1,40932.0,0,238591.0
10000010000002360,9,2015-03-25 18:06:45,2,3250001.0,1,156224.0,1,3093777.0,0,353317.0
10000010000002361,10,2015-05-11 18:06:45,8,4100001.0,5,2107612.0,3,1992389.0,3,464643.0
10000010000002362,10,2015-04-09 18:06:45,10,1630001.0,4,149828.0,6,1480173.0,0,1074399.0
10000010000002363,9,2015-05-08 18:06:45,3,3750001.0,3,2851309.0,0,898692.0,2,3745045.0
10000010000002364,10,2015-04-16 18:06:45,2,4410001.0,2,165999.0,0,4244002.0,1,3834306.0
10000010000002365,9,2015-05-06 18:06:45,9,1420001.0,3,272695.0,6,1147306.0,1,642864.0
10000010000002366,9,2015-05-07 18:06:45,8,590001.0,6,486271.0,2,103730.0,1,534542.0
10000010000002367,9,2015-05-26 18:06:45,3,3620001.0,2,674111.0,1,2945890.0,1,349884.0
10000010000002368,9,2015-04-14 18:06:45,5,3720001.0,2,941509.0,3,2778492.0,1,2474331.0
10000010000002369,9,2015-03-31 18:06:45,2,3370001.0,2,2092481.0,0,1277520.0,0,382880.0
10000010000002370,9,2015-05-21 18:06:45,9,1500001.0,5,912038.0,4,587963.0,4,814971.0
10000010000002371,10,2015-04-20 18:06:45,4,2160001.0,1,1962530.0,3,197471.0,0,1352162.0
10000010000002372,9,2015-05-30 18:06:45,8,1400001.0,1,580360.0,7,819641.0,0,134447.0
10000010000002373,9,2015-05-19 18:06:45,1,1400001.0,1,1238177.0,0,161824.0,0,226314.0
10000010000002374,10,2015-05-15 18:06:45,9,470001.0,8,253380.0,1,216621.0,7,247480.0
10000010000002375,10,2015-05-16 18:06:45,2,3400001.0,2,1581722.0,0,1818279.0,0,2630160.0
10000010000002376,10,2015-04-07 18:06:45,7,4330001.0,5,3351927.0,2,978074.0,2,3033873.0
10000010000002377,9,2015-04-02 18:06:45,6,2130001.0,2,372371.0,4,1757630.0,1,37633.0
10000010000002378,9,2015-06-01 18:06:45,2,3150001.0,2,1077020.0,0,2072981.0,0,908408.0
10000010000002379,9,2015-06-08 18:06:45,7,2560001.0,5,1564536.0,2,995465.0,0,1326469.0
10000010000002380,9,2015-03-20 18:06:45,7,2470001.0,2,2220242.0,5,249759.0,1,323973.0
10000010000002381,10,2015-04-23 18:06:45,7,610001.0,6,535165.0,1,74836.0,1,569597.0
10000010000002382,10,2015-04-08 18:06:45,10,2170001.0,10,107062.0,0,2062939.0,2,36716.0
10000010000002383,9,2015-03-17 18:06:45,1,1420001.0,1,1295631.0,0,124370.0,0,522874.0
10000010000002384,9,2015-05-24 18:06:45,10,2210001.0,7,1731765.0,3,478236.0,3,942275.0
10000010000002385,9,2015-05-16 18:06:45,4,4050001.0,1,4010256.0,3,39745.0,0,182188.0
10000010000002386,10,2015-04-07 18:06:45,10,2020001.0,1,912749.0,9,1107252.0,0,1787760.0
10000010000002387,10,2015-03-18 18:06:45,2,3020001.0,1,714932.0,1,2305069.0,0,1757794.0
10000010000002388,9,2015-04-07 18:06:45,1,4170001.0,1,3152.0,0,4166849.0,0,3073790.0
10000010000002389,9,2015-04-22 18:06:45,5,2050001.0,5,806068.0,0,1243933.0,2,1758239.0
10000010000002390,9,2015-03-20 18:06:45,4,4110001.0,1,291969.0,3,3818032.0,0,1433803.0
10000010000002391,9,2015-05-28 18:06:45,8,1220001.0,3,382115.0,5,837886.0,2,1105212.0
10000010000002392,9,2015-03-28 18:06:45,5,4620001.0,1,2492134.0,4,2127867.0,0,1811176.0
10000010000002393,10,2015-06-03 18:06:45,3,2760001.0,1,323022.0,2,2436979.0,0,956741.0
10000010000002394,10,2015-03-16 18:06:45,8,4100001.0,6,2188421.0,2,1911580.0,1,2756633.0
10000010000002395,10,2015-05-11 18:06:45,4,4600001.0,3,623215.0,1,3976786.0,0,97843.0
10000010000002396,9,2015-05-07 18:06:45,1,710001.0,1,354805.0,0,355196.0,0,408618.0
10000010000002397,9,2015-06-09 18:06:45,5,1320001.0,4,565343.0,1,754658.0,3,58075.0
10000010000002398,9,2015-05-06 18:06:45,2,1270001.0,1,888813.0,1,381188.0,0,948237.0
10000010000002399,10,2015-03-24 18:06:45,7,870001.0,6,383419.0,1,486582.0,2,687024.0
10000010000002400,9,2015-03-25 18:06:45,8,4010001.0,7,2273058.0,1,1736943.0,6,1616411.0
10000010000002401,10,2015-05-05 18:06:45,5,3140001.0,3,859053.0,2,2280948.0,2,481482.0
10000010000002402,10,2015-05-03 18:06:45,9,3850001.0,7,577647.0,2,3272354.0,3,2820970.0
10000010000002403,9,2015-05-17 18:06:45,5,4310001.0,2,724313.0,3,3585688.0,1,3589121.0
10000010000002404,10,2015-06-04 18:06:45,7,4110001.0,3,372263.0,4,3737738.0,2,1374732.0
10000010000002405,10,2015-05-05 18:06:45,4,3850001.0,1,739576.0,3,3110425.0,0,1555260.0
10000010000002406,9,2015-04-12 18:06:45,10,930001.0,10,48974.0,0,881027.0,5,817983.0
10000010000002407,9,2015-06-05 18:06:45,6,4160001.0,4,950460.0,2,3209541.0,0,1347677.0
10000010000002408,10,2015-06-09 18:06:45,4,4650001.0,2,4382107.0,2,267894.0,0,2064899.0
10000010000002409,9,2015-04-26 18:06:45,8,3910001.0,4,2837898.0,4,1072103.0,1,821866.0
10000010000002410,10,2015-03-26 18:06:45,9,460001.0,2,389553.0,7,70448.0,0,37570.0
10000010000002411,9,2015-05-22 18:06:45,9,3330001.0,6,1114688.0,3,2215313.0,2,1265213.0
10000010000002412,9,2015-03-22 18:06:45,10,3220001.0,5,3185830.0,5,34171.0,3,2565272.0
10000010000002413,10,2015-06-01 18:06:45,7,4240001.0,7,1847840.0,0,2392161.0,2,3014959.0
10000010000002414,10,2015-03-15 18:06:45,6,850001.0,6,169990.0,0,680011.0,5,848403.0
10000010000002415,10,2015-03-17 18:06:45,4,2270001.0,4,1701551.0,0,568450.0,1,1061703.0
10000010000002416,10,2015-03-24 18:06:45,1,4110001.0,1,934790.0,0,3175211.0,0,3096932.0
10000010000002417,10,2015-05-26 18:06:45,2,910001.0,2,662389.0,0,247612.0,0,391447.0
10000010000002418,9,2015-03-14 18:06:45,4,1810001.0,1,1508192.0,3,301809.0,0,1409140.0
10000010000002419,10,2015-05-01 18:06:45,5,4780001.0,3,4246355.0,2,533646.0,2,3962667.0
10000010000002420,9,2015-03-16 18:06:45,9,3640001.0,8,2952318.0,1,687683.0,3,2871458.0
10000010000002421,10,2015-04-13 18:06:45,5,1480001.0,1,41767.0,4,1438234.0,0,97786.0
10000010000002422,9,2015-06-06 18:06:45,8,3460001.0,4,2271745.0,4,1188256.0,0,2868712.0
10000010000002423,10,2015-04-19 18:06:45,7,1790001.0,6,1559881.0,1,230120.0,4,1284195.0
10000010000002424,10,2015-06-01 18:06:45,8,3570001.0,2,409657.0,6,3160344.0,1,29394.0
10000010000002425,9,2015-04-10 18:06:45,3,2400001.0,1,686933.0,2,1713068.0,0,1707984.0
10000010000002426,10,2015-05-27 18:06:45,10,3980001.0,5,3940046.0,5,39955.0,0,653462.0
10000010000002427,10,2015-05-30 18:06:45,4,1650001.0,2,1289085.0,2,360916.0,1,430610.0
10000010000002428,9,2015-05-14 18:06:45,6,400001.0,4,257489.0,2,142512.0,1,335136.0
