projectId,status,updateTime,epCompanyName,epcompanyAddress,registerAssets,employessNum,epIndustry,epManageYears,loadCardStatus,oweTaxAmount,normalDebtBalance,attentionDebtBalance,badDebtBanlance,epForceExecNum,epForceExecAmount,epAdminPunishNum,epAdminPunishAmount,patentNum,rewaredNum,socialInsurePayStatus,socialInsureOweAmount,houseFundPayStatus,houseFundOweAmount,epCourtExecNum,epDiscreditCourtExecNum,isThreeMonthsBankRecord,epThreeMonthsWaterFeeAmount,epThreeMonthsElecFeeAmount,epThreeMonthsGasFeeAmount,threeMonthsProcureAmount,threeMonthsSaleAmount,threeMonthsPreSaleAmount,isThreeMonthsBillSum,isThreeMonthsAvtTab,epIsBizPlaceHouseCert,epIsBizPlaceLeaseContract,jobTypeNum,listedAddress,listedPlate,mainIncome1,grossProfit1,netProfit1,totalAssets1,netAssets1,mainIncome2,grossProfit2,netProfit2,totalAssets2,netAssets2,mainIncome3,grossProfit3,netProfit3,totalAssets3,netAssets3
10000010000002249,10,2015-03-26 18:06:45,null,null,2110000.0,32,null,2,1,670000.0,1340000.0,240000.0,290000.0,5,3290000.0,7,null,15,7,2,410000.0,0,840000.0,5,0,1,35000.0,82000.0,2000.0,750000.0,910000.0,980000.0,0,0,0,1,17,null,null,4670000,880000,300000,2340000,2120000,3300000,680000,600000,8480000,1500000,1780000,1450000,50000,5110000,2560000
10000010000002250,9,2015-03-12 18:06:45,null,null,4650000.0,18,null,4,1,930000.0,1810000.0,750000.0,300000.0,0,4820000.0,3,null,4,10,1,1000000.0,1,790000.0,4,2,1,16000.0,16000.0,86000.0,900000.0,60000.0,140000.0,1,1,0,0,6,null,null,2880000,1030000,320000,8230000,6920000,3250000,2680000,1540000,1680000,950000,1280000,210000,130000,8210000,5880000
10000010000002251,9,2015-03-17 18:06:45,null,null,1450000.0,18,null,3,2,940000.0,1760000.0,570000.0,240000.0,3,1310000.0,8,null,17,7,2,130000.0,1,260000.0,1,0,1,37000.0,49000.0,43000.0,10000.0,730000.0,130000.0,1,1,0,1,2,null,null,1270000,430000,180000,7290000,2490000,4220000,1920000,1560000,1870000,1730000,1380000,1300000,1190000,7790000,4610000
10000010000002252,9,2015-05-27 18:06:45,null,null,4980000.0,15,null,1,1,330000.0,1870000.0,20000.0,450000.0,3,4410000.0,8,null,19,5,2,360000.0,0,720000.0,9,5,0,65000.0,66000.0,70000.0,520000.0,320000.0,80000.0,1,1,1,0,19,null,null,780000,370000,80000,3730000,1810000,910000,620000,130000,5120000,3680000,4930000,3300000,1460000,7790000,400000
10000010000002253,10,2015-06-03 18:06:45,null,null,1120000.0,27,null,9,0,410000.0,610000.0,720000.0,480000.0,4,480000.0,8,null,9,2,2,820000.0,1,80000.0,2,1,1,56000.0,66000.0,49000.0,510000.0,140000.0,790000.0,0,0,0,0,0,null,null,1670000,350000,210000,3690000,780000,4170000,1450000,240000,1050000,780000,2360000,2160000,2130000,8160000,1570000
10000010000002254,9,2015-06-06 18:06:45,null,null,4040000.0,37,null,4,0,230000.0,260000.0,860000.0,50000.0,5,210000.0,5,null,3,0,2,640000.0,2,260000.0,8,4,1,28000.0,27000.0,66000.0,990000.0,980000.0,640000.0,1,1,1,0,12,null,null,1670000,620000,130000,9340000,6490000,2950000,1050000,400000,6420000,1910000,820000,760000,400000,7110000,1600000
10000010000002255,10,2015-04-09 18:06:45,null,null,590000.0,10,null,1,2,660000.0,1490000.0,750000.0,350000.0,0,3400000.0,1,null,5,8,0,920000.0,1,0.0,9,7,0,35000.0,31000.0,35000.0,350000.0,600000.0,160000.0,0,0,0,0,4,null,null,860000,690000,680000,5410000,3580000,3500000,3370000,990000,7880000,250000,4890000,4100000,2000000,3720000,550000
10000010000002256,9,2015-05-14 18:06:45,null,null,580000.0,24,null,6,0,970000.0,1820000.0,180000.0,280000.0,0,2540000.0,8,null,18,8,1,780000.0,1,900000.0,7,5,1,40000.0,35000.0,97000.0,660000.0,860000.0,800000.0,1,0,1,0,17,null,null,2650000,760000,10000,7660000,4050000,2810000,1580000,300000,3310000,870000,3360000,1070000,140000,5780000,4380000
10000010000002257,9,2015-04-29 18:06:45,null,null,2940000.0,13,null,9,2,890000.0,780000.0,10000.0,480000.0,3,3540000.0,9,null,12,5,2,150000.0,0,270000.0,10,8,1,96000.0,1000.0,97000.0,260000.0,800000.0,990000.0,0,1,1,1,18,null,null,540000,210000,110000,1890000,650000,3550000,250000,240000,1580000,730000,3710000,260000,0,1150000,630000
10000010000002258,9,2015-04-12 18:06:45,null,null,3340000.0,19,null,2,1,430000.0,930000.0,870000.0,210000.0,6,420000.0,2,null,5,1,2,400000.0,2,910000.0,6,4,1,77000.0,91000.0,58000.0,490000.0,140000.0,870000.0,0,1,1,0,7,null,null,710000,280000,230000,9280000,8290000,2870000,110000,90000,9120000,4900000,3860000,690000,60000,9140000,3250000
10000010000002259,10,2015-04-11 18:06:45,null,null,3930000.0,50,null,8,0,980000.0,290000.0,770000.0,180000.0,2,4430000.0,0,null,18,7,2,60000.0,1,110000.0,1,0,1,14000.0,68000.0,78000.0,510000.0,950000.0,730000.0,0,1,0,1,7,null,null,4900000,3150000,2550000,8190000,4610000,10000,10000,0,7310000,1890000,2120000,540000,310000,8390000,1790000
10000010000002260,10,2015-04-25 18:06:45,null,null,1700000.0,11,null,0,2,520000.0,450000.0,40000.0,260000.0,2,1740000.0,5,null,1,4,0,760000.0,0,530000.0,5,2,0,76000.0,52000.0,48000.0,870000.0,550000.0,760000.0,1,1,0,0,2,null,null,2880000,80000,60000,7700000,6260000,540000,380000,130000,1940000,1490000,290000,220000,120000,9300000,6360000
10000010000002261,10,2015-03-28 18:06:45,null,null,4110000.0,33,null,1,2,450000.0,220000.0,380000.0,80000.0,0,1890000.0,3,null,19,4,2,330000.0,1,290000.0,1,0,1,19000.0,7000.0,30000.0,730000.0,640000.0,640000.0,0,1,1,1,5,null,null,20000,20000,10000,5810000,1470000,4190000,3390000,2580000,3710000,3470000,1640000,790000,330000,6460000,3310000
10000010000002262,9,2015-03-31 18:06:45,null,null,1630000.0,42,null,10,1,10000.0,1760000.0,890000.0,440000.0,5,2980000.0,3,null,2,4,2,780000.0,0,970000.0,10,2,0,18000.0,69000.0,0.0,420000.0,10000.0,500000.0,0,0,1,0,18,null,null,1030000,540000,170000,2770000,2130000,1560000,460000,20000,9220000,2100000,160000,80000,20000,8950000,2630000
10000010000002263,10,2015-03-26 18:06:45,null,null,2690000.0,2,null,8,1,100000.0,90000.0,450000.0,150000.0,2,1870000.0,9,null,15,1,2,880000.0,1,130000.0,7,2,1,3000.0,54000.0,45000.0,820000.0,800000.0,450000.0,0,0,1,1,15,null,null,4520000,3040000,1550000,1570000,720000,1670000,930000,380000,5460000,4600000,750000,670000,80000,2880000,1710000
10000010000002264,9,2015-03-22 18:06:45,null,null,4200000.0,33,null,8,2,870000.0,790000.0,420000.0,110000.0,1,1040000.0,3,null,4,10,0,610000.0,0,500000.0,3,1,0,100000.0,52000.0,73000.0,770000.0,980000.0,170000.0,1,0,1,0,9,null,null,3460000,3250000,1940000,9910000,7970000,1120000,540000,440000,4720000,3500000,4430000,4030000,170000,3090000,1450000
10000010000002265,10,2015-05-18 18:06:45,null,null,3520000.0,25,null,2,1,280000.0,1210000.0,240000.0,350000.0,0,3590000.0,0,null,11,0,0,610000.0,2,260000.0,10,3,1,67000.0,34000.0,91000.0,30000.0,460000.0,130000.0,1,0,1,0,17,null,null,4760000,2490000,850000,8630000,1550000,2470000,960000,340000,5340000,720000,2940000,2340000,2020000,4490000,4060000
10000010000002266,9,2015-05-17 18:06:45,null,null,4240000.0,15,null,9,1,40000.0,1790000.0,570000.0,320000.0,0,2790000.0,7,null,14,7,1,290000.0,1,140000.0,6,2,1,61000.0,6000.0,64000.0,510000.0,790000.0,900000.0,1,1,1,0,15,null,null,3580000,90000,50000,3920000,330000,4130000,1950000,1330000,2400000,300000,4970000,240000,200000,6780000,1540000
10000010000002267,10,2015-03-21 18:06:45,null,null,4790000.0,25,null,0,0,950000.0,1090000.0,770000.0,390000.0,3,3820000.0,1,null,3,2,1,220000.0,1,260000.0,10,3,0,29000.0,41000.0,75000.0,70000.0,340000.0,120000.0,0,1,1,1,18,null,null,1570000,380000,40000,6820000,1360000,1030000,720000,480000,9330000,3800000,4260000,4140000,510000,5630000,2770000
10000010000002268,10,2015-06-03 18:06:45,null,null,4140000.0,15,null,0,2,810000.0,40000.0,510000.0,280000.0,2,3760000.0,7,null,6,8,1,150000.0,0,540000.0,8,4,0,53000.0,30000.0,64000.0,470000.0,210000.0,90000.0,1,1,0,0,8,null,null,2020000,1820000,820000,2360000,1120000,3870000,2220000,110000,9060000,2330000,3330000,1280000,50000,8210000,4180000
10000010000002269,10,2015-06-06 18:06:45,null,null,880000.0,39,null,2,2,520000.0,1650000.0,850000.0,450000.0,3,760000.0,9,null,15,1,0,740000.0,2,230000.0,1,0,0,0.0,20000.0,79000.0,800000.0,650000.0,110000.0,1,1,1,0,3,null,null,40000,30000,10000,3180000,1020000,2100000,1510000,1360000,6370000,470000,2920000,2050000,50000,4580000,2710000
10000010000002270,9,2015-04-05 18:06:45,null,null,1420000.0,20,null,2,1,400000.0,990000.0,530000.0,290000.0,5,2840000.0,2,null,13,9,2,940000.0,1,0.0,8,6,1,35000.0,76000.0,41000.0,250000.0,560000.0,170000.0,1,0,1,1,8,null,null,1300000,150000,100000,6730000,170000,4960000,2630000,1930000,5430000,3950000,4440000,3560000,110000,5770000,5540000
10000010000002271,10,2015-05-14 18:06:45,null,null,3710000.0,28,null,0,2,890000.0,470000.0,600000.0,300000.0,0,3320000.0,9,null,15,9,2,280000.0,0,370000.0,10,2,0,87000.0,56000.0,22000.0,160000.0,740000.0,680000.0,1,0,0,1,8,null,null,2840000,1200000,430000,2590000,2350000,1410000,170000,70000,2710000,1890000,880000,510000,90000,7010000,2030000
10000010000002272,10,2015-03-20 18:06:45,null,null,4950000.0,42,null,8,1,950000.0,1620000.0,600000.0,120000.0,6,4970000.0,1,null,8,2,1,390000.0,2,460000.0,4,2,0,0.0,52000.0,82000.0,590000.0,470000.0,700000.0,1,0,0,0,14,null,null,3080000,2620000,1930000,9670000,6490000,2540000,1520000,340000,7490000,4470000,780000,600000,460000,2350000,2120000
10000010000002273,9,2015-04-23 18:06:45,null,null,4310000.0,25,null,2,1,200000.0,320000.0,260000.0,450000.0,4,2300000.0,7,null,12,9,1,740000.0,0,90000.0,8,2,0,78000.0,58000.0,75000.0,1000000.0,550000.0,970000.0,0,0,1,1,19,null,null,4960000,1110000,290000,1840000,990000,1950000,1420000,640000,9600000,8720000,4290000,770000,380000,8280000,940000
10000010000002274,10,2015-04-18 18:06:45,null,null,4690000.0,11,null,7,1,520000.0,1740000.0,270000.0,360000.0,5,70000.0,7,null,15,10,1,550000.0,0,220000.0,10,2,1,19000.0,81000.0,50000.0,840000.0,890000.0,710000.0,1,0,1,0,7,null,null,500000,390000,200000,2330000,1930000,3000000,1720000,1280000,9350000,7470000,3460000,1260000,70000,2610000,2370000
10000010000002275,10,2015-05-10 18:06:45,null,null,810000.0,49,null,10,2,310000.0,60000.0,960000.0,90000.0,2,3990000.0,4,null,10,10,1,190000.0,1,550000.0,1,0,0,69000.0,55000.0,94000.0,880000.0,830000.0,470000.0,1,0,0,0,1,null,null,1080000,820000,350000,2180000,1250000,2530000,1000000,470000,1340000,720000,380000,30000,10000,1510000,310000
10000010000002276,10,2015-04-22 18:06:45,null,null,1290000.0,9,null,5,0,830000.0,1330000.0,950000.0,10000.0,6,560000.0,8,null,15,8,2,650000.0,1,350000.0,6,0,0,27000.0,69000.0,48000.0,300000.0,590000.0,540000.0,1,1,1,0,3,null,null,2430000,2040000,1480000,2120000,1990000,4180000,3280000,2760000,5510000,190000,2700000,560000,360000,1710000,1650000
10000010000002277,9,2015-04-02 18:06:45,null,null,2140000.0,2,null,1,0,830000.0,530000.0,490000.0,290000.0,6,720000.0,1,null,16,4,1,640000.0,1,760000.0,5,4,0,34000.0,99000.0,19000.0,200000.0,550000.0,30000.0,1,1,1,0,2,null,null,3240000,1510000,590000,3570000,3320000,1760000,750000,400000,7050000,6560000,660000,220000,80000,9560000,5000000
10000010000002278,10,2015-05-05 18:06:45,null,null,3200000.0,20,null,3,2,60000.0,1960000.0,780000.0,440000.0,6,530000.0,4,null,0,9,1,790000.0,0,370000.0,2,0,1,79000.0,49000.0,28000.0,660000.0,840000.0,160000.0,0,0,0,0,6,null,null,2120000,370000,120000,8720000,3770000,2790000,2580000,2160000,9590000,1610000,4220000,3520000,2250000,7360000,6110000
10000010000002279,10,2015-06-04 18:06:45,null,null,4900000.0,23,null,1,2,270000.0,1430000.0,390000.0,440000.0,5,2760000.0,4,null,7,8,1,770000.0,1,950000.0,6,2,0,82000.0,82000.0,19000.0,490000.0,290000.0,260000.0,1,0,1,0,13,null,null,1640000,1190000,80000,6390000,5260000,4320000,2270000,1260000,7090000,3470000,1330000,10000,0,6370000,3320000
10000010000002280,10,2015-03-25 18:06:45,null,null,3180000.0,30,null,9,1,620000.0,900000.0,110000.0,330000.0,6,3210000.0,5,null,19,4,2,580000.0,2,520000.0,3,1,1,12000.0,73000.0,10000.0,580000.0,820000.0,750000.0,0,1,1,0,19,null,null,310000,40000,30000,8360000,7840000,4500000,3950000,460000,7140000,1840000,4340000,1840000,1340000,9960000,960000
10000010000002281,10,2015-03-14 18:06:45,null,null,2750000.0,30,null,5,0,540000.0,670000.0,560000.0,330000.0,1,2330000.0,0,null,7,10,0,200000.0,0,260000.0,7,1,1,35000.0,36000.0,81000.0,870000.0,0.0,880000.0,0,0,0,0,5,null,null,610000,320000,140000,7740000,90000,4210000,3940000,3680000,1190000,90000,350000,50000,0,2070000,660000
10000010000002282,9,2015-04-30 18:06:45,null,null,0.0,39,null,1,1,270000.0,870000.0,440000.0,470000.0,0,2400000.0,2,null,10,2,0,300000.0,0,60000.0,2,1,0,51000.0,56000.0,97000.0,180000.0,640000.0,630000.0,1,1,1,0,3,null,null,3980000,1500000,1080000,8410000,6550000,3550000,3420000,520000,8050000,5110000,310000,20000,0,1880000,1850000
10000010000002283,10,2015-05-29 18:06:45,null,null,2760000.0,38,null,5,0,0.0,180000.0,170000.0,260000.0,6,130000.0,8,null,16,5,0,10000.0,1,630000.0,7,4,0,46000.0,31000.0,83000.0,470000.0,990000.0,460000.0,0,0,1,0,0,null,null,70000,20000,0,9290000,8290000,1670000,1560000,60000,5650000,540000,1740000,1450000,650000,8710000,2700000
10000010000002284,10,2015-05-07 18:06:45,null,null,730000.0,39,null,1,0,630000.0,1950000.0,880000.0,480000.0,6,2760000.0,6,null,20,6,2,360000.0,0,730000.0,10,9,1,21000.0,51000.0,16000.0,780000.0,660000.0,860000.0,1,1,0,0,5,null,null,1270000,210000,90000,4150000,2630000,1260000,490000,290000,2740000,1320000,3080000,2490000,1580000,8760000,8490000
10000010000002285,10,2015-05-07 18:06:45,null,null,4240000.0,5,null,6,1,860000.0,1980000.0,90000.0,160000.0,4,1330000.0,4,null,20,2,2,490000.0,1,50000.0,5,1,0,55000.0,3000.0,38000.0,690000.0,10000.0,880000.0,1,1,1,0,7,null,null,10000,10000,0,7290000,7230000,890000,190000,140000,8730000,4720000,1370000,210000,100000,1840000,930000
10000010000002286,9,2015-04-12 18:06:45,null,null,380000.0,18,null,10,2,420000.0,1920000.0,630000.0,230000.0,6,620000.0,6,null,8,6,1,990000.0,2,230000.0,7,2,0,33000.0,98000.0,36000.0,630000.0,40000.0,20000.0,0,0,1,0,17,null,null,2700000,1160000,200000,9460000,4420000,4150000,190000,70000,9400000,3990000,4000000,2200000,1230000,1620000,1020000
10000010000002287,9,2015-05-17 18:06:45,null,null,2110000.0,33,null,5,1,460000.0,1090000.0,530000.0,460000.0,3,190000.0,4,null,20,7,0,830000.0,1,490000.0,3,1,0,33000.0,59000.0,71000.0,400000.0,210000.0,730000.0,1,0,1,0,16,null,null,320000,220000,210000,1740000,1620000,1880000,320000,250000,5830000,4070000,1670000,400000,360000,7740000,2620000
10000010000002288,9,2015-04-22 18:06:45,null,null,280000.0,21,null,6,0,600000.0,630000.0,330000.0,230000.0,5,4210000.0,0,null,13,4,0,920000.0,1,210000.0,6,3,1,88000.0,1000.0,85000.0,150000.0,0.0,490000.0,1,1,1,0,12,null,null,550000,530000,520000,3100000,2930000,4560000,3600000,1920000,1370000,0,1730000,1460000,240000,5560000,3050000
10000010000002289,9,2015-05-19 18:06:45,null,null,3670000.0,6,null,7,0,50000.0,1750000.0,870000.0,290000.0,4,2980000.0,1,null,3,0,0,660000.0,1,50000.0,4,3,1,25000.0,84000.0,93000.0,360000.0,450000.0,410000.0,0,1,1,1,4,null,null,3560000,3320000,180000,6210000,4320000,3870000,3370000,550000,9680000,6750000,2050000,1560000,410000,2960000,2260000
10000010000002290,9,2015-05-26 18:06:45,null,null,4920000.0,10,null,6,0,810000.0,1330000.0,440000.0,210000.0,0,4100000.0,8,null,20,7,2,700000.0,1,10000.0,5,0,0,30000.0,90000.0,79000.0,650000.0,570000.0,170000.0,0,0,0,1,10,null,null,4530000,4310000,1340000,6160000,4290000,4940000,1310000,40000,3860000,2340000,1580000,260000,90000,6570000,2460000
10000010000002291,9,2015-03-14 18:06:45,null,null,50000.0,5,null,1,1,220000.0,470000.0,180000.0,200000.0,3,2680000.0,2,null,9,6,1,700000.0,1,520000.0,6,3,1,28000.0,83000.0,69000.0,700000.0,1000000.0,350000.0,0,0,0,1,17,null,null,4910000,4450000,3370000,8600000,2050000,4490000,3930000,650000,2550000,400000,880000,580000,540000,5010000,2000000
10000010000002292,10,2015-05-16 18:06:45,null,null,2900000.0,39,null,5,1,30000.0,1110000.0,40000.0,440000.0,2,2060000.0,2,null,16,1,2,170000.0,0,890000.0,4,1,0,27000.0,82000.0,83000.0,110000.0,170000.0,240000.0,1,1,1,1,0,null,null,4070000,1000000,640000,8120000,2090000,4690000,4160000,80000,9910000,7390000,320000,320000,90000,8850000,1070000
10000010000002293,9,2015-04-12 18:06:45,null,null,2720000.0,28,null,3,1,820000.0,720000.0,330000.0,500000.0,0,1730000.0,6,null,4,3,1,0.0,2,50000.0,1,0,1,68000.0,6000.0,65000.0,420000.0,900000.0,720000.0,0,0,1,1,17,null,null,1610000,1260000,1180000,5200000,3830000,1380000,1160000,730000,5880000,3120000,1150000,70000,10000,9630000,8790000
10000010000002294,10,2015-04-17 18:06:45,null,null,3480000.0,3,null,8,2,550000.0,30000.0,790000.0,470000.0,2,3120000.0,9,null,18,5,2,600000.0,1,700000.0,2,0,1,47000.0,19000.0,70000.0,420000.0,30000.0,20000.0,0,0,0,1,1,null,null,3540000,1050000,20000,4810000,2000000,4880000,2300000,1700000,1550000,1490000,2540000,1290000,240000,4480000,3020000
10000010000002295,9,2015-04-10 18:06:45,null,null,70000.0,14,null,5,1,260000.0,1370000.0,560000.0,170000.0,0,2400000.0,4,null,4,6,2,460000.0,1,270000.0,8,2,1,66000.0,85000.0,26000.0,260000.0,570000.0,760000.0,0,0,0,1,12,null,null,910000,160000,80000,5520000,750000,2930000,630000,430000,7990000,1500000,1380000,650000,130000,2820000,870000
10000010000002296,10,2015-06-03 18:06:45,null,null,2210000.0,7,null,10,1,290000.0,480000.0,60000.0,210000.0,0,1500000.0,7,null,1,1,0,790000.0,1,560000.0,2,0,0,4000.0,89000.0,67000.0,960000.0,540000.0,860000.0,1,1,1,0,19,null,null,2710000,630000,500000,4870000,670000,1370000,700000,100000,8300000,1630000,4790000,1780000,520000,5770000,510000
10000010000002297,10,2015-03-22 18:06:45,null,null,3190000.0,24,null,0,0,20000.0,1260000.0,780000.0,290000.0,1,3730000.0,3,null,10,0,0,910000.0,1,760000.0,8,6,0,1000.0,94000.0,22000.0,120000.0,480000.0,770000.0,0,0,0,0,2,null,null,1520000,1190000,590000,4240000,710000,3790000,2260000,2010000,3490000,1660000,2970000,2940000,1560000,1950000,1780000
10000010000002298,10,2015-04-06 18:06:45,null,null,4550000.0,36,null,5,2,880000.0,330000.0,500000.0,270000.0,5,4330000.0,8,null,9,1,0,970000.0,0,970000.0,4,3,0,7000.0,59000.0,20000.0,490000.0,250000.0,900000.0,0,0,1,1,7,null,null,1120000,730000,530000,7480000,6740000,4570000,1880000,310000,2700000,70000,740000,250000,200000,9020000,2830000
10000010000002299,9,2015-05-24 18:06:45,null,null,2660000.0,39,null,7,2,730000.0,1400000.0,890000.0,70000.0,2,4770000.0,1,null,19,1,2,800000.0,0,280000.0,1,0,0,91000.0,19000.0,56000.0,520000.0,460000.0,950000.0,0,1,0,0,9,null,null,3400000,3050000,930000,8280000,7260000,4690000,100000,30000,5200000,1450000,4240000,700000,650000,5730000,3390000
10000010000002300,9,2015-03-17 18:06:45,null,null,370000.0,4,null,7,1,790000.0,320000.0,780000.0,150000.0,2,3120000.0,3,null,18,3,2,150000.0,0,740000.0,9,4,0,26000.0,8000.0,61000.0,700000.0,920000.0,370000.0,1,0,0,0,16,null,null,4400000,560000,40000,6310000,2080000,860000,460000,270000,6120000,6090000,3380000,2220000,160000,8200000,6310000
10000010000002301,10,2015-05-24 18:06:45,null,null,4270000.0,27,null,4,1,130000.0,360000.0,410000.0,270000.0,0,350000.0,6,null,12,3,1,750000.0,1,10000.0,6,4,0,47000.0,56000.0,94000.0,980000.0,440000.0,810000.0,1,0,0,0,13,null,null,1430000,400000,90000,5190000,1460000,3800000,2800000,430000,2060000,1980000,2820000,1520000,380000,3560000,660000
10000010000002302,10,2015-03-28 18:06:45,null,null,940000.0,13,null,1,1,280000.0,730000.0,620000.0,100000.0,6,4610000.0,6,null,20,8,2,190000.0,2,650000.0,2,0,1,89000.0,30000.0,84000.0,330000.0,760000.0,70000.0,1,1,1,1,16,null,null,2250000,960000,920000,8060000,6270000,4860000,2260000,120000,2570000,860000,4450000,660000,10000,4630000,3540000
10000010000002303,10,2015-03-19 18:06:45,null,null,1960000.0,1,null,10,1,500000.0,220000.0,120000.0,270000.0,6,3500000.0,8,null,8,3,0,250000.0,1,470000.0,10,9,1,69000.0,11000.0,8000.0,990000.0,310000.0,30000.0,0,0,1,0,13,null,null,2590000,1620000,390000,5760000,4010000,2680000,2230000,2190000,6600000,4620000,3920000,1620000,980000,3290000,1000000
10000010000002304,10,2015-03-19 18:06:45,null,null,4500000.0,1,null,7,0,350000.0,640000.0,20000.0,280000.0,4,4970000.0,7,null,16,8,0,240000.0,1,730000.0,6,1,0,79000.0,18000.0,31000.0,680000.0,810000.0,420000.0,0,1,0,0,0,null,null,4930000,820000,620000,1490000,120000,2270000,1390000,1220000,9730000,3660000,4800000,2850000,1010000,1720000,370000
10000010000002305,10,2015-06-05 18:06:45,null,null,1300000.0,2,null,8,0,270000.0,510000.0,210000.0,390000.0,5,450000.0,7,null,18,7,1,380000.0,2,230000.0,10,0,1,86000.0,51000.0,96000.0,730000.0,620000.0,160000.0,1,1,1,0,14,null,null,40000,40000,10000,9380000,2590000,2620000,1730000,170000,5410000,1250000,2060000,1560000,860000,6980000,5710000
10000010000002306,10,2015-05-08 18:06:45,null,null,800000.0,15,null,8,2,730000.0,1010000.0,510000.0,380000.0,5,3000000.0,10,null,3,2,1,260000.0,2,380000.0,8,6,0,31000.0,76000.0,5000.0,200000.0,260000.0,800000.0,1,1,1,0,10,null,null,2670000,1640000,110000,5960000,3320000,4700000,990000,740000,4410000,170000,750000,620000,40000,3400000,930000
10000010000002307,10,2015-03-31 18:06:45,null,null,5000000.0,9,null,7,0,180000.0,1480000.0,470000.0,90000.0,1,2510000.0,0,null,10,0,1,850000.0,1,360000.0,8,5,1,85000.0,57000.0,95000.0,290000.0,480000.0,860000.0,0,0,0,1,3,null,null,2810000,1220000,170000,9690000,9600000,2780000,2190000,2010000,9290000,2910000,3140000,2780000,2390000,1470000,1400000
10000010000002308,10,2015-05-28 18:06:45,null,null,3300000.0,50,null,6,2,630000.0,1240000.0,830000.0,270000.0,1,3230000.0,6,null,2,6,0,420000.0,2,100000.0,8,0,1,83000.0,20000.0,56000.0,570000.0,110000.0,770000.0,0,1,0,1,15,null,null,3590000,1830000,1630000,7330000,340000,2050000,2020000,280000,8470000,5050000,350000,230000,170000,6410000,1120000
10000010000002309,9,2015-03-26 18:06:45,null,null,400000.0,18,null,2,1,840000.0,1200000.0,550000.0,60000.0,0,4010000.0,2,null,20,9,0,300000.0,2,280000.0,3,0,0,23000.0,4000.0,44000.0,860000.0,640000.0,990000.0,0,0,0,0,3,null,null,1740000,550000,90000,8570000,4580000,330000,140000,50000,3250000,2200000,3000000,2200000,960000,5650000,1130000
10000010000002310,10,2015-03-16 18:06:45,null,null,2970000.0,49,null,1,2,750000.0,360000.0,580000.0,60000.0,5,1130000.0,7,null,4,7,1,370000.0,1,960000.0,4,2,0,58000.0,79000.0,0.0,780000.0,700000.0,590000.0,0,0,0,1,7,null,null,2610000,1930000,990000,5610000,4700000,3110000,840000,40000,7460000,4460000,3990000,3890000,930000,5180000,960000
10000010000002311,10,2015-05-07 18:06:45,null,null,3920000.0,14,null,2,1,380000.0,1820000.0,210000.0,440000.0,5,4120000.0,7,null,19,8,1,870000.0,1,790000.0,4,3,1,21000.0,100000.0,83000.0,280000.0,340000.0,200000.0,0,0,1,1,4,null,null,930000,770000,350000,3100000,1960000,1190000,400000,70000,2030000,1670000,890000,870000,350000,7490000,4490000
10000010000002312,10,2015-05-23 18:06:45,null,null,4680000.0,34,null,9,2,30000.0,1470000.0,930000.0,370000.0,3,2590000.0,3,null,18,5,0,360000.0,1,200000.0,4,3,0,26000.0,80000.0,29000.0,730000.0,160000.0,850000.0,0,0,0,0,7,null,null,1150000,310000,30000,9060000,680000,4630000,1200000,250000,6100000,1870000,4560000,80000,30000,2670000,2490000
10000010000002313,9,2015-04-15 18:06:45,null,null,3600000.0,31,null,5,0,480000.0,930000.0,520000.0,180000.0,3,2630000.0,0,null,16,7,0,150000.0,0,910000.0,2,0,0,96000.0,63000.0,51000.0,360000.0,740000.0,520000.0,1,1,0,1,6,null,null,1960000,1450000,520000,8770000,2850000,2560000,2430000,70000,4020000,280000,3710000,2300000,1520000,7170000,90000
10000010000002314,10,2015-05-26 18:06:45,null,null,2290000.0,3,null,9,0,380000.0,1160000.0,820000.0,330000.0,6,40000.0,3,null,4,9,0,80000.0,0,50000.0,4,1,0,71000.0,70000.0,6000.0,190000.0,510000.0,420000.0,1,1,1,1,3,null,null,3200000,1380000,1240000,2920000,890000,3110000,2000000,600000,8510000,7600000,1730000,250000,130000,8060000,1590000
10000010000002315,10,2015-04-11 18:06:45,null,null,1000000.0,30,null,8,1,220000.0,630000.0,620000.0,50000.0,4,930000.0,1,null,19,2,0,140000.0,2,300000.0,5,2,1,30000.0,80000.0,75000.0,180000.0,490000.0,320000.0,0,1,1,0,19,null,null,4360000,2890000,0,4220000,4210000,4890000,220000,190000,5910000,5810000,3060000,2310000,560000,3410000,1280000
10000010000002316,10,2015-03-29 18:06:45,null,null,4630000.0,34,null,0,2,680000.0,470000.0,610000.0,60000.0,3,2350000.0,7,null,7,1,2,1000000.0,2,120000.0,3,0,1,45000.0,52000.0,47000.0,340000.0,770000.0,890000.0,1,0,1,1,10,null,null,770000,40000,10000,1530000,160000,2200000,1220000,1050000,1330000,860000,3390000,1340000,200000,5130000,2620000
10000010000002317,9,2015-04-02 18:06:45,null,null,4480000.0,29,null,10,1,360000.0,1450000.0,490000.0,250000.0,6,610000.0,3,null,12,4,2,400000.0,0,80000.0,6,5,1,35000.0,75000.0,94000.0,770000.0,30000.0,400000.0,0,1,1,0,11,null,null,880000,160000,60000,5800000,4000000,3960000,850000,720000,3500000,1290000,2310000,460000,400000,5910000,3400000
