projectId,status,updateTime,houseAddress,houseArea,houseEstimatePrice,houseMarketPrice,houseNature,decorateLevel,isAdult,isHouseLoad,houseMortgageCondition,houseCarteBlanche,houseCertHosting,landCertHosting
10000010000002583,9,2015-03-18 18:06:45,null,213,570000.0,1130000.0,2,0,1,1,1,1,1,1
10000010000002584,10,2015-04-10 18:06:45,null,179,2530000.0,4830000.0,2,1,0,1,1,0,0,0
10000010000002585,10,2015-04-07 18:06:45,null,75,2450000.0,1180000.0,2,0,1,1,0,0,1,0
10000010000002586,9,2015-06-06 18:06:45,null,234,4050000.0,1610000.0,2,0,0,1,0,1,1,0
10000010000002587,9,2015-04-18 18:06:45,null,154,540000.0,830000.0,0,1,1,1,1,1,0,1
10000010000002588,10,2015-05-08 18:06:45,null,222,2300000.0,4990000.0,2,0,1,1,0,1,0,0
10000010000002589,10,2015-05-07 18:06:45,null,378,2190000.0,4310000.0,1,0,0,0,0,0,0,0
10000010000002590,10,2015-04-05 18:06:45,null,102,1100000.0,3450000.0,1,1,0,1,1,0,1,0
10000010000002591,9,2015-05-07 18:06:45,null,104,3530000.0,1880000.0,1,0,0,1,1,0,0,0
10000010000002592,10,2015-05-23 18:06:45,null,154,1190000.0,4140000.0,1,0,1,0,0,1,1,0
10000010000002593,9,2015-05-26 18:06:45,null,98,1630000.0,2720000.0,0,1,0,0,1,1,0,1
10000010000002594,9,2015-03-22 18:06:45,null,136,2850000.0,1380000.0,2,1,0,1,0,0,0,1
10000010000002595,10,2015-05-06 18:06:45,null,271,2750000.0,1070000.0,2,0,1,1,1,0,1,0
10000010000002596,9,2015-04-18 18:06:45,null,333,4180000.0,4150000.0,2,0,0,1,0,1,0,1
10000010000002597,9,2015-05-26 18:06:45,null,443,2870000.0,1810000.0,1,1,1,1,0,1,1,0
10000010000002598,10,2015-05-03 18:06:45,null,407,1130000.0,1110000.0,1,1,0,1,1,0,0,0
10000010000002599,9,2015-05-11 18:06:45,null,326,1360000.0,4240000.0,0,0,1,0,0,1,0,0
10000010000002600,10,2015-03-23 18:06:45,null,104,3520000.0,1110000.0,0,1,0,1,0,1,0,0
10000010000002601,9,2015-04-19 18:06:45,null,309,3310000.0,2900000.0,1,0,0,1,1,0,0,0
10000010000002602,10,2015-06-04 18:06:45,null,480,1090000.0,860000.0,2,0,0,1,1,0,0,0
10000010000002603,9,2015-04-15 18:06:45,null,373,1750000.0,2690000.0,2,1,1,0,1,1,0,0
10000010000002604,10,2015-04-25 18:06:45,null,306,1850000.0,4450000.0,2,1,0,1,0,1,1,0
10000010000002605,10,2015-05-04 18:06:45,null,452,740000.0,1060000.0,0,1,0,0,0,1,0,1
10000010000002606,10,2015-04-11 18:06:45,null,95,2370000.0,3060000.0,2,1,1,0,0,1,1,0
10000010000002607,10,2015-06-01 18:06:45,null,149,1710000.0,4900000.0,2,0,1,0,1,1,1,1
10000010000002608,10,2015-06-02 18:06:45,null,334,1530000.0,4090000.0,2,0,0,1,1,0,0,0
10000010000002609,9,2015-03-30 18:06:45,null,403,2100000.0,1700000.0,0,0,1,0,1,1,0,0
10000010000002610,9,2015-05-06 18:06:45,null,295,4350000.0,2970000.0,0,0,1,0,0,1,0,0
10000010000002611,10,2015-03-17 18:06:45,null,97,1690000.0,2120000.0,2,0,0,1,1,1,0,0
10000010000002612,10,2015-03-30 18:06:45,null,108,3350000.0,4640000.0,1,0,1,1,0,0,1,0
10000010000002613,9,2015-04-04 18:06:45,null,71,3780000.0,4560000.0,0,1,0,1,1,0,1,1
10000010000002614,10,2015-05-28 18:06:45,null,213,3340000.0,3200000.0,1,1,0,0,1,1,0,1
10000010000002615,9,2015-06-09 18:06:45,null,388,1740000.0,3460000.0,1,0,0,1,0,1,1,0
10000010000002616,9,2015-03-22 18:06:45,null,281,3590000.0,3030000.0,2,1,1,0,1,1,0,0
10000010000002617,10,2015-03-16 18:06:45,null,440,3450000.0,2660000.0,2,1,1,1,0,1,0,1
10000010000002618,9,2015-03-13 18:06:45,null,465,350000.0,3420000.0,1,0,0,0,0,0,0,0
10000010000002619,10,2015-05-31 18:06:45,null,86,3870000.0,4770000.0,1,0,0,0,0,1,0,0
10000010000002620,10,2015-05-19 18:06:45,null,403,2830000.0,610000.0,2,1,1,0,1,0,0,0
10000010000002621,10,2015-04-16 18:06:45,null,195,300000.0,800000.0,0,1,0,1,0,1,0,1
10000010000002622,9,2015-05-22 18:06:45,null,284,1510000.0,3110000.0,0,1,1,0,0,0,1,1
10000010000002623,10,2015-05-31 18:06:45,null,73,2280000.0,1290000.0,1,1,1,1,0,1,1,1
10000010000002624,9,2015-04-02 18:06:45,null,154,1250000.0,2010000.0,0,0,1,1,1,0,1,0
10000010000002625,10,2015-04-09 18:06:45,null,201,1840000.0,2170000.0,0,1,1,0,1,1,1,0
10000010000002626,10,2015-03-30 18:06:45,null,399,320000.0,430000.0,1,1,1,1,0,1,0,0
10000010000002627,10,2015-05-27 18:06:45,null,455,2200000.0,1950000.0,1,0,0,1,1,1,0,1
10000010000002628,10,2015-05-02 18:06:45,null,382,3150000.0,3730000.0,1,1,0,0,1,0,0,0
10000010000002629,9,2015-04-04 18:06:45,null,102,2220000.0,2300000.0,0,0,1,0,1,0,0,0
10000010000002630,10,2015-05-12 18:06:45,null,272,3520000.0,670000.0,1,0,0,0,1,0,0,1
10000010000002631,9,2015-03-24 18:06:45,null,353,2110000.0,4690000.0,0,1,1,1,1,0,0,1
10000010000002632,9,2015-05-30 18:06:45,null,257,1920000.0,2300000.0,2,1,1,1,1,0,0,0
10000010000002633,9,2015-05-23 18:06:45,null,146,340000.0,4560000.0,1,0,0,1,1,1,1,1
10000010000002634,9,2015-04-12 18:06:45,null,77,2160000.0,3240000.0,0,0,1,1,0,0,1,0
10000010000002635,10,2015-05-07 18:06:45,null,305,1210000.0,860000.0,2,0,0,0,1,0,0,0
10000010000002636,10,2015-04-22 18:06:45,null,286,1640000.0,4980000.0,2,1,0,1,0,1,0,1
10000010000002637,9,2015-04-22 18:06:45,null,477,4440000.0,4870000.0,0,0,0,0,0,0,0,0
10000010000002638,10,2015-03-19 18:06:45,null,151,1570000.0,2330000.0,0,1,1,0,0,0,0,0
10000010000002639,9,2015-04-13 18:06:45,null,123,2890000.0,3850000.0,2,1,0,1,0,0,1,1
10000010000002640,9,2015-05-13 18:06:45,null,58,3490000.0,2890000.0,0,0,1,1,0,1,1,1
10000010000002641,9,2015-05-20 18:06:45,null,338,3420000.0,340000.0,2,1,1,0,0,0,1,1
10000010000002642,9,2015-04-17 18:06:45,null,304,2450000.0,700000.0,2,0,1,1,1,1,1,0
10000010000002643,10,2015-04-15 18:06:45,null,475,380000.0,1180000.0,0,0,1,1,1,1,0,0
10000010000002644,10,2015-04-17 18:06:45,null,283,3940000.0,370000.0,2,1,0,1,1,0,0,1
10000010000002645,9,2015-04-20 18:06:45,null,281,2570000.0,2800000.0,1,1,1,0,0,1,1,1
10000010000002646,10,2015-04-01 18:06:45,null,192,1490000.0,2900000.0,0,0,0,0,1,0,0,0
10000010000002647,9,2015-04-10 18:06:45,null,202,4260000.0,3850000.0,1,0,0,0,0,1,0,1
10000010000002648,9,2015-06-04 18:06:45,null,482,1180000.0,1310000.0,2,1,1,1,1,1,1,1
10000010000002649,9,2015-03-31 18:06:45,null,441,950000.0,760000.0,0,0,0,0,1,1,0,1
10000010000002650,10,2015-04-11 18:06:45,null,135,2850000.0,1660000.0,2,0,0,1,1,1,1,0
10000010000002651,10,2015-05-15 18:06:45,null,210,2890000.0,4420000.0,0,0,1,1,0,1,0,1
10000010000002652,9,2015-03-31 18:06:45,null,112,2730000.0,2640000.0,0,1,1,1,0,0,1,0
10000010000002653,10,2015-03-12 18:06:45,null,418,1470000.0,2010000.0,2,0,0,1,1,1,1,0
10000010000002654,9,2015-04-06 18:06:45,null,406,3610000.0,4960000.0,1,0,0,0,0,1,1,1
10000010000002655,10,2015-04-08 18:06:45,null,419,2850000.0,2120000.0,2,0,1,0,0,0,1,0
10000010000002656,9,2015-06-04 18:06:45,null,154,4310000.0,3560000.0,0,1,1,0,0,1,1,1
10000010000002657,9,2015-05-25 18:06:45,null,372,2760000.0,1880000.0,1,1,1,0,0,0,1,0
10000010000002658,10,2015-06-08 18:06:45,null,57,3900000.0,1690000.0,0,1,0,1,0,0,1,0
10000010000002659,9,2015-06-07 18:06:45,null,180,4410000.0,4400000.0,1,0,1,1,0,1,1,1
10000010000002660,10,2015-05-03 18:06:45,null,448,1270000.0,1190000.0,2,1,0,0,0,1,0,0
10000010000002661,10,2015-04-01 18:06:45,null,356,2970000.0,2940000.0,2,0,0,0,1,0,0,0
10000010000002662,9,2015-05-30 18:06:45,null,110,930000.0,2710000.0,2,0,0,1,0,1,1,0
10000010000002663,10,2015-04-06 18:06:45,null,343,760000.0,1050000.0,0,0,0,0,1,1,1,1
10000010000002664,10,2015-05-07 18:06:45,null,125,2180000.0,1380000.0,1,1,0,0,0,1,1,1
10000010000002665,9,2015-04-05 18:06:45,null,305,1860000.0,3340000.0,2,0,0,0,0,0,1,0
10000010000002666,10,2015-03-20 18:06:45,null,326,1680000.0,600000.0,1,1,0,0,0,1,0,0
10000010000002667,10,2015-05-01 18:06:45,null,418,3470000.0,1930000.0,1,0,0,0,1,0,0,0
10000010000002668,9,2015-03-21 18:06:45,null,308,3470000.0,1720000.0,0,0,1,0,0,1,1,1
10000010000002669,9,2015-06-04 18:06:45,null,177,3090000.0,3790000.0,1,0,0,1,0,0,0,0
10000010000002670,9,2015-05-21 18:06:45,null,482,1480000.0,1650000.0,0,0,1,1,1,1,0,1
10000010000002671,9,2015-04-26 18:06:45,null,492,1430000.0,2200000.0,1,0,1,1,0,1,1,0
10000010000002672,10,2015-04-15 18:06:45,null,227,2270000.0,1800000.0,2,1,0,0,0,0,1,1
10000010000002673,10,2015-04-06 18:06:45,null,428,3020000.0,4140000.0,1,0,0,0,1,1,1,1
10000010000002674,9,2015-05-12 18:06:45,null,38,3480000.0,2970000.0,2,1,1,1,1,0,0,0
10000010000002675,10,2015-04-06 18:06:45,null,473,950000.0,4370000.0,0,1,1,1,0,0,1,1
10000010000002676,9,2015-05-20 18:06:45,null,170,2070000.0,1000000.0,2,0,1,0,0,1,0,1
10000010000002677,10,2015-04-08 18:06:45,null,467,260000.0,4010000.0,1,0,0,0,1,1,0,1
10000010000002678,10,2015-05-08 18:06:45,null,429,1260000.0,2810000.0,1,0,0,0,1,0,0,1
10000010000002679,9,2015-05-27 18:06:45,null,78,1260000.0,2670000.0,2,1,0,1,0,0,0,0
10000010000002680,9,2015-06-08 18:06:45,null,325,2450000.0,4060000.0,1,1,1,0,0,1,1,0
10000010000002681,10,2015-05-04 18:06:45,null,292,3080000.0,1730000.0,0,0,0,0,1,0,0,0
10000010000002682,10,2015-03-23 18:06:45,null,112,3960000.0,3770000.0,2,0,1,0,0,1,0,0
10000010000002683,9,2015-04-03 18:06:45,null,377,4270000.0,2110000.0,2,1,1,0,0,0,0,0
10000010000002684,9,2015-05-27 18:06:45,null,45,1800000.0,370000.0,2,1,1,0,0,0,0,1
10000010000002685,10,2015-03-16 18:06:45,null,449,1490000.0,1200000.0,1,1,0,0,0,0,1,1
10000010000002686,10,2015-04-21 18:06:45,null,312,2170000.0,4350000.0,2,1,1,1,0,0,0,1
10000010000002687,9,2015-04-23 18:06:45,null,485,1190000.0,3260000.0,2,1,0,0,0,1,1,1
10000010000002688,9,2015-03-21 18:06:45,null,131,3840000.0,930000.0,0,1,0,0,0,1,0,0
10000010000002689,10,2015-04-18 18:06:45,null,202,2350000.0,3950000.0,2,0,1,0,0,0,0,0
10000010000002690,9,2015-05-04 18:06:45,null,224,690000.0,4690000.0,1,0,0,0,0,1,0,1
10000010000002691,9,2015-03-30 18:06:45,null,439,4370000.0,4740000.0,0,0,0,1,1,0,0,1
10000010000002692,10,2015-06-03 18:06:45,null,248,770000.0,720000.0,0,1,1,1,0,1,1,1
10000010000002693,9,2015-04-24 18:06:45,null,91,2600000.0,1080000.0,1,0,1,1,0,1,0,1
10000010000002694,9,2015-05-11 18:06:45,null,445,330000.0,3080000.0,1,0,0,0,1,0,1,0
10000010000002695,9,2015-05-06 18:06:45,null,462,1240000.0,4320000.0,2,0,0,0,0,0,1,0
10000010000002696,10,2015-04-27 18:06:45,null,31,4410000.0,970000.0,1,0,1,1,0,1,0,1
10000010000002697,10,2015-06-08 18:06:45,null,436,510000.0,2020000.0,1,1,1,0,0,1,0,0
10000010000002698,10,2015-06-04 18:06:45,null,200,2610000.0,4470000.0,2,1,0,1,1,0,1,1
10000010000002699,9,2015-03-26 18:06:45,null,82,1300000.0,3830000.0,1,1,0,1,0,1,0,1
10000010000002700,10,2015-04-27 18:06:45,null,275,3290000.0,2300000.0,1,0,0,1,1,0,0,1
10000010000002701,9,2015-05-18 18:06:45,null,276,2590000.0,3450000.0,2,0,0,1,0,0,0,0
10000010000002702,10,2015-04-10 18:06:45,null,126,2880000.0,3500000.0,0,1,1,1,0,0,1,1
10000010000002703,10,2015-04-05 18:06:45,null,198,4120000.0,2610000.0,0,1,0,0,1,1,1,1
10000010000002704,9,2015-04-07 18:06:45,null,218,810000.0,2620000.0,2,1,0,1,1,0,1,0
10000010000002705,10,2015-03-30 18:06:45,null,292,780000.0,2270000.0,1,1,1,1,1,1,1,0
10000010000002706,10,2015-05-10 18:06:45,null,201,2050000.0,4370000.0,2,0,0,0,1,1,0,1
10000010000002707,9,2015-05-02 18:06:45,null,479,3210000.0,1070000.0,2,1,0,0,1,1,0,1
10000010000002708,9,2015-04-03 18:06:45,null,186,2910000.0,1460000.0,2,0,1,0,0,0,1,1
10000010000002709,10,2015-05-11 18:06:45,null,435,760000.0,1950000.0,2,0,0,1,1,0,0,1
10000010000002710,9,2015-05-31 18:06:45,null,221,4090000.0,720000.0,0,1,1,1,1,0,0,0
10000010000002711,9,2015-03-31 18:06:45,null,87,2350000.0,1480000.0,2,0,1,1,0,1,1,1
10000010000002712,10,2015-04-11 18:06:45,null,254,810000.0,1000000.0,0,1,0,0,1,1,1,1
10000010000002713,9,2015-05-16 18:06:45,null,268,3360000.0,3040000.0,0,1,1,0,0,1,0,1
10000010000002714,9,2015-05-23 18:06:45,null,122,1130000.0,3200000.0,1,1,0,0,1,0,1,1
10000010000002715,9,2015-03-21 18:06:45,null,82,890000.0,550000.0,0,1,0,0,1,0,0,1
10000010000002716,9,2015-04-06 18:06:45,null,401,3690000.0,1760000.0,2,1,0,1,0,0,1,1
10000010000002717,10,2015-03-17 18:06:45,null,245,2470000.0,4380000.0,0,0,1,0,1,1,1,1
10000010000002718,9,2015-04-22 18:06:45,null,42,3540000.0,3670000.0,1,1,0,1,0,0,1,0
10000010000002719,9,2015-05-27 18:06:45,null,42,1140000.0,2790000.0,1,1,1,1,0,0,1,0
10000010000002720,9,2015-06-02 18:06:45,null,451,1280000.0,3680000.0,1,0,1,1,0,0,0,1
10000010000002721,9,2015-06-05 18:06:45,null,438,4180000.0,3920000.0,1,1,0,0,1,1,1,1
10000010000002722,9,2015-04-11 18:06:45,null,171,2530000.0,2100000.0,1,0,0,1,1,1,0,1
10000010000002723,9,2015-05-25 18:06:45,null,237,940000.0,4080000.0,1,0,1,1,1,1,0,0
10000010000002724,10,2015-04-29 18:06:45,null,111,1110000.0,1100000.0,2,0,0,1,1,0,0,1
10000010000002725,9,2015-04-30 18:06:45,null,457,1100000.0,1560000.0,0,1,0,1,0,0,1,0
10000010000002726,10,2015-05-22 18:06:45,null,139,420000.0,4320000.0,0,0,1,1,0,1,0,1
10000010000002727,9,2015-05-22 18:06:45,null,390,650000.0,1920000.0,1,1,1,1,1,0,1,0
10000010000002728,9,2015-06-07 18:06:45,null,243,1500000.0,3700000.0,0,0,1,1,1,1,1,0
10000010000002729,10,2015-04-26 18:06:45,null,247,3690000.0,1630000.0,0,0,1,0,1,0,1,1
10000010000002730,10,2015-04-06 18:06:45,null,287,1250000.0,2240000.0,2,1,0,1,1,0,1,0
10000010000002731,10,2015-05-04 18:06:45,null,148,4210000.0,3740000.0,2,0,1,0,1,1,0,0
10000010000002732,9,2015-06-01 18:06:45,null,239,1320000.0,750000.0,2,0,0,1,1,1,0,1
10000010000002733,9,2015-04-05 18:06:45,null,396,2280000.0,4960000.0,1,0,1,0,0,0,1,0
10000010000002734,10,2015-05-14 18:06:45,null,231,3800000.0,1980000.0,0,0,0,1,0,1,1,1
10000010000002735,10,2015-03-23 18:06:45,null,410,3010000.0,3750000.0,1,1,1,0,1,0,0,1
10000010000002736,9,2015-05-13 18:06:45,null,143,1960000.0,820000.0,1,1,1,1,1,0,1,1
10000010000002737,9,2015-05-17 18:06:45,null,32,4470000.0,2120000.0,1,0,1,0,1,0,0,0
10000010000002738,9,2015-05-14 18:06:45,null,204,3740000.0,4370000.0,2,1,0,0,1,0,0,1
10000010000002739,10,2015-05-31 18:06:45,null,48,3820000.0,3600000.0,1,1,1,1,1,1,0,1
10000010000002740,9,2015-05-21 18:06:45,null,349,4310000.0,3700000.0,0,1,0,0,1,0,0,0
10000010000002741,9,2015-05-24 18:06:45,null,375,4060000.0,1030000.0,0,0,0,0,1,0,1,1
10000010000002742,10,2015-06-05 18:06:45,null,439,1830000.0,1860000.0,1,1,0,1,1,0,1,1
10000010000002743,9,2015-03-18 18:06:45,null,260,610000.0,530000.0,2,1,1,1,1,1,0,1
10000010000002744,10,2015-06-01 18:06:45,null,207,660000.0,4520000.0,1,0,1,0,0,1,0,0
10000010000002745,10,2015-05-11 18:06:45,null,455,3030000.0,4610000.0,0,0,1,0,1,1,0,0
10000010000002746,10,2015-03-13 18:06:45,null,201,3370000.0,3090000.0,2,0,0,1,0,0,0,1
10000010000002747,9,2015-03-31 18:06:45,null,424,3610000.0,770000.0,2,1,0,1,1,0,0,1
10000010000002748,10,2015-03-20 18:06:45,null,463,3540000.0,3530000.0,0,1,0,1,1,1,1,0
10000010000002749,9,2015-05-02 18:06:45,null,397,2600000.0,2390000.0,1,1,1,0,0,0,1,1
10000010000002750,9,2015-06-01 18:06:45,null,386,2060000.0,4530000.0,2,0,0,0,0,1,1,1
10000010000002751,10,2015-05-27 18:06:45,null,488,270000.0,4700000.0,2,0,1,1,1,0,0,1
10000010000002752,10,2015-04-18 18:06:45,null,111,3120000.0,2850000.0,1,1,0,1,0,0,1,1
10000010000002753,9,2015-03-23 18:06:45,null,433,2890000.0,690000.0,1,0,1,0,1,0,0,1
10000010000002754,10,2015-03-19 18:06:45,null,433,2430000.0,4060000.0,1,1,0,0,0,1,1,1
10000010000002755,9,2015-03-25 18:06:45,null,434,1460000.0,1200000.0,0,1,1,1,0,0,1,1
10000010000002756,10,2015-03-23 18:06:45,null,99,3150000.0,630000.0,2,1,0,1,0,0,1,1
10000010000002757,9,2015-05-05 18:06:45,null,117,3150000.0,430000.0,2,0,1,1,0,0,1,1
10000010000002758,10,2015-06-08 18:06:45,null,32,2440000.0,2440000.0,2,0,0,1,0,0,1,1
10000010000002759,10,2015-05-29 18:06:45,null,264,1340000.0,3730000.0,0,1,0,0,0,0,1,1
10000010000002760,9,2015-04-14 18:06:45,null,99,3910000.0,1840000.0,0,1,0,1,1,0,0,1
10000010000002761,9,2015-05-06 18:06:45,null,457,630000.0,2010000.0,0,0,0,1,0,1,1,0
10000010000002762,9,2015-05-05 18:06:45,null,93,2110000.0,1940000.0,0,1,1,1,1,0,0,1
10000010000002763,9,2015-03-21 18:06:45,null,185,1480000.0,2850000.0,1,1,1,1,0,0,1,0
10000010000002764,10,2015-04-11 18:06:45,null,392,3380000.0,1490000.0,1,1,1,0,0,1,0,0
10000010000002765,10,2015-03-19 18:06:45,null,304,3370000.0,2290000.0,1,0,0,0,1,1,0,0
10000010000002766,10,2015-05-12 18:06:45,null,247,2630000.0,1540000.0,0,1,0,1,0,0,0,1
10000010000002767,9,2015-06-03 18:06:45,null,275,1210000.0,2090000.0,2,1,0,1,0,1,1,1
10000010000002768,10,2015-05-04 18:06:45,null,157,3340000.0,3470000.0,1,0,0,0,0,1,1,1
10000010000002769,9,2015-05-01 18:06:45,null,399,3120000.0,2100000.0,0,1,0,1,0,0,0,1
10000010000002770,9,2015-05-29 18:06:45,null,361,1510000.0,3210000.0,2,0,0,0,0,1,1,0
10000010000002771,10,2015-04-07 18:06:45,null,188,2720000.0,3730000.0,2,0,0,1,1,1,1,0
10000010000002772,9,2015-06-06 18:06:45,null,124,1010000.0,3460000.0,0,1,0,1,0,0,0,0
10000010000002773,10,2015-03-21 18:06:45,null,164,2720000.0,1660000.0,1,1,0,1,0,0,0,0
10000010000002774,10,2015-04-23 18:06:45,null,172,3730000.0,1300000.0,0,1,0,1,0,1,1,0
10000010000002775,9,2015-04-07 18:06:45,null,310,430000.0,1180000.0,2,0,0,0,0,1,0,0
10000010000002776,10,2015-03-12 18:06:45,null,235,680000.0,1970000.0,1,0,0,1,0,1,1,1
10000010000002777,10,2015-06-06 18:06:45,null,105,3550000.0,4080000.0,1,1,0,1,1,1,1,1
10000010000002778,10,2015-04-01 18:06:45,null,69,2130000.0,4830000.0,2,0,1,1,0,0,1,0
10000010000002779,10,2015-03-29 18:06:45,null,79,2680000.0,4770000.0,2,0,1,1,0,1,0,1
10000010000002780,9,2015-03-20 18:06:45,null,469,3700000.0,2410000.0,1,0,1,1,1,0,0,1
10000010000002781,10,2015-05-30 18:06:45,null,493,3370000.0,1330000.0,2,0,0,0,0,0,1,0
10000010000002782,9,2015-04-04 18:06:45,null,387,1740000.0,560000.0,0,0,1,0,0,0,0,1
10000010000002783,10,2015-03-15 18:06:45,null,474,1980000.0,4000000.0,0,1,0,0,0,1,1,1
10000010000002784,9,2015-05-10 18:06:45,null,125,3410000.0,4180000.0,1,1,1,1,0,1,1,0
10000010000002785,9,2015-06-02 18:06:45,null,340,3300000.0,4780000.0,1,1,0,0,1,0,0,1
10000010000002786,10,2015-03-12 18:06:45,null,302,2180000.0,990000.0,0,1,1,1,1,0,1,0
10000010000002787,9,2015-04-04 18:06:45,null,232,590000.0,800000.0,2,0,0,1,1,0,1,1
10000010000002788,10,2015-05-20 18:06:45,null,478,4380000.0,570000.0,2,1,0,1,1,1,1,1
10000010000002789,9,2015-04-01 18:06:45,null,279,3260000.0,940000.0,0,0,0,0,0,1,1,1
10000010000002790,10,2015-05-02 18:06:45,null,224,3540000.0,4220000.0,2,0,0,1,0,0,1,0
10000010000002791,10,2015-06-08 18:06:45,null,80,3390000.0,3890000.0,0,0,0,0,0,0,0,0
10000010000002792,9,2015-05-01 18:06:45,null,419,1780000.0,1950000.0,2,1,1,0,0,0,0,0
10000010000002793,9,2015-05-07 18:06:45,null,309,2060000.0,5000000.0,2,0,1,1,0,1,0,1
10000010000002794,10,2015-05-17 18:06:45,null,386,1450000.0,4650000.0,1,0,0,1,0,0,0,0
10000010000002795,10,2015-03-26 18:06:45,null,181,990000.0,4410000.0,0,0,1,1,1,0,1,0
10000010000002796,10,2015-06-04 18:06:45,null,62,1970000.0,1320000.0,1,1,0,1,0,0,0,0
10000010000002797,9,2015-05-06 18:06:45,null,55,910000.0,3760000.0,2,1,1,1,1,1,1,0
10000010000002798,10,2015-04-24 18:06:45,null,170,2840000.0,800000.0,0,1,0,1,0,0,1,1
10000010000002799,10,2015-06-03 18:06:45,null,496,3650000.0,1990000.0,1,1,0,0,1,0,1,0
10000010000002800,10,2015-03-18 18:06:45,null,344,2710000.0,730000.0,1,1,1,0,1,1,1,0
10000010000002801,10,2015-05-13 18:06:45,null,473,2880000.0,1870000.0,2,0,1,1,1,0,0,1
10000010000002802,9,2015-05-16 18:06:45,null,383,3530000.0,2190000.0,1,0,1,1,0,1,0,0
10000010000002803,9,2015-03-19 18:06:45,null,457,2570000.0,1500000.0,1,0,0,0,0,1,1,0
10000010000002804,9,2015-04-27 18:06:45,null,131,2150000.0,760000.0,0,0,0,1,0,1,0,0
10000010000002805,9,2015-03-23 18:06:45,null,41,1150000.0,4690000.0,1,1,0,0,1,0,0,0
10000010000002806,9,2015-04-28 18:06:45,null,40,560000.0,1090000.0,2,0,1,0,1,0,0,0
10000010000002807,10,2015-06-02 18:06:45,null,182,4310000.0,3430000.0,2,0,0,0,0,0,1,0
10000010000002808,9,2015-05-26 18:06:45,null,445,1710000.0,780000.0,1,1,0,0,1,0,0,0
10000010000002809,10,2015-04-13 18:06:45,null,342,1620000.0,3420000.0,2,1,0,0,1,0,0,0
10000010000002810,10,2015-05-26 18:06:45,null,187,290000.0,800000.0,2,1,0,0,0,1,1,0
10000010000002811,10,2015-04-21 18:06:45,null,88,3670000.0,1260000.0,1,1,0,1,0,0,0,1
10000010000002812,9,2015-05-04 18:06:45,null,493,2130000.0,1180000.0,1,0,0,1,0,1,1,1
10000010000002813,9,2015-05-15 18:06:45,null,455,2910000.0,4800000.0,0,1,1,0,0,0,0,0
10000010000002814,10,2015-05-05 18:06:45,null,291,800000.0,4090000.0,2,1,0,1,1,1,1,0
10000010000002815,9,2015-04-23 18:06:45,null,437,780000.0,4940000.0,2,0,0,0,0,1,1,0
10000010000002816,10,2015-04-17 18:06:45,null,387,1500000.0,3380000.0,2,0,0,0,0,0,1,1
10000010000002817,10,2015-03-31 18:06:45,null,461,280000.0,1630000.0,1,1,0,1,1,1,1,1
10000010000002818,10,2015-05-05 18:06:45,null,405,1150000.0,4890000.0,2,1,0,1,0,1,1,0
10000010000002819,10,2015-03-21 18:06:45,null,158,2780000.0,1620000.0,1,1,1,0,0,0,0,1
10000010000002820,10,2015-06-01 18:06:45,null,182,370000.0,1200000.0,0,1,0,1,0,0,1,0
10000010000002821,9,2015-05-28 18:06:45,null,43,1700000.0,3310000.0,2,1,1,1,0,0,0,0
10000010000002822,10,2015-03-22 18:06:45,null,459,1850000.0,4230000.0,2,1,0,0,0,0,1,1
10000010000002823,10,2015-04-09 18:06:45,null,482,520000.0,3960000.0,1,0,0,0,0,1,1,0
10000010000002824,9,2015-05-22 18:06:45,null,437,3540000.0,810000.0,2,1,1,1,1,0,0,1
10000010000002825,10,2015-03-26 18:06:45,null,188,4320000.0,3010000.0,0,0,0,0,0,0,1,1
10000010000002826,9,2015-04-04 18:06:45,null,267,4300000.0,660000.0,1,0,1,0,0,1,0,0
10000010000002827,10,2015-05-30 18:06:45,null,180,3080000.0,1790000.0,2,1,1,1,1,1,1,1
10000010000002828,10,2015-05-17 18:06:45,null,251,2820000.0,2490000.0,2,1,0,0,0,0,1,1
10000010000002829,10,2015-05-25 18:06:45,null,309,3820000.0,3770000.0,0,0,0,0,0,1,0,1
10000010000002830,9,2015-05-29 18:06:45,null,226,3960000.0,3620000.0,2,0,1,1,0,0,1,1
10000010000002831,10,2015-04-24 18:06:45,null,143,1680000.0,1000000.0,0,1,0,1,1,0,0,1
10000010000002832,9,2015-03-14 18:06:45,null,92,3750000.0,1840000.0,0,0,0,1,1,1,0,0
10000010000002833,9,2015-04-06 18:06:45,null,474,290000.0,4560000.0,1,1,1,0,1,1,0,1
10000010000002834,9,2015-04-23 18:06:45,null,154,3930000.0,3010000.0,2,1,0,1,0,1,0,0
10000010000002835,10,2015-04-07 18:06:45,null,164,1130000.0,4470000.0,1,0,1,1,0,1,0,1
10000010000002836,9,2015-04-05 18:06:45,null,45,4500000.0,2310000.0,0,0,0,1,0,1,0,1
10000010000002837,10,2015-05-24 18:06:45,null,426,3020000.0,3280000.0,1,0,0,0,0,0,1,1
10000010000002838,9,2015-06-07 18:06:45,null,217,3820000.0,2330000.0,0,0,1,0,1,1,0,1
10000010000002839,10,2015-04-07 18:06:45,null,40,4180000.0,4050000.0,1,1,0,1,1,0,1,1
10000010000002840,10,2015-05-30 18:06:45,null,62,3870000.0,1830000.0,2,1,0,1,1,1,1,0
