projectId,status,updateTime,financeAmount,due,loanPurpose,returnWay,returnFrom
10000010000002428,9,2015-05-14 18:06:45,500000.0,6,0,2,0
10000010000002429,10,2015-04-08 18:06:45,4130000.0,9,1,4,0
10000010000002430,9,2015-06-08 18:06:45,2430000.0,6,1,4,0
10000010000002431,10,2015-03-26 18:06:45,2760000.0,6,0,0,2
10000010000002432,9,2015-05-16 18:06:45,5220000.0,14,0,1,2
10000010000002433,9,2015-05-16 18:06:45,2130000.0,4,1,6,3
10000010000002434,9,2015-04-01 18:06:45,5490000.0,9,0,0,3
10000010000002435,10,2015-04-26 18:06:45,1430000.0,11,0,3,3
10000010000002436,10,2015-05-30 18:06:45,1770000.0,24,1,3,1
10000010000002437,9,2015-05-27 18:06:45,770000.0,16,0,3,0
10000010000002438,10,2015-05-15 18:06:45,3760000.0,22,0,1,1
10000010000002439,9,2015-04-02 18:06:45,2080000.0,14,0,0,2
10000010000002440,10,2015-05-25 18:06:45,2810000.0,8,0,5,1
10000010000002441,10,2015-04-04 18:06:45,3710000.0,14,0,5,3
10000010000002442,9,2015-03-29 18:06:45,5210000.0,17,1,2,3
10000010000002443,9,2015-06-04 18:06:45,950000.0,21,1,3,1
10000010000002444,9,2015-06-06 18:06:45,1950000.0,15,0,6,2
10000010000002445,9,2015-04-07 18:06:45,5330000.0,12,0,6,2
10000010000002446,9,2015-05-13 18:06:45,3950000.0,18,0,5,3
10000010000002447,9,2015-03-20 18:06:45,3240000.0,23,0,6,1
10000010000002448,9,2015-06-02 18:06:45,1400000.0,23,1,3,2
10000010000002449,9,2015-04-20 18:06:45,1880000.0,24,1,3,0
10000010000002450,9,2015-05-27 18:06:45,990000.0,11,0,2,1
10000010000002451,10,2015-04-22 18:06:45,930000.0,1,1,4,2
10000010000002452,10,2015-03-19 18:06:45,4530000.0,6,0,3,1
10000010000002453,9,2015-04-04 18:06:45,560000.0,14,0,4,3
10000010000002454,10,2015-04-21 18:06:45,3060000.0,18,1,6,1
10000010000002455,10,2015-04-28 18:06:45,2050000.0,5,0,1,3
10000010000002456,9,2015-03-20 18:06:45,5440000.0,20,1,4,2
10000010000002457,9,2015-05-03 18:06:45,4080000.0,12,1,4,2
10000010000002458,10,2015-05-20 18:06:45,5310000.0,23,0,5,1
10000010000002459,10,2015-06-09 18:06:45,1300000.0,7,1,4,1
10000010000002460,10,2015-04-05 18:06:45,4970000.0,18,0,0,1
10000010000002461,9,2015-05-20 18:06:45,4410000.0,5,1,5,0
10000010000002462,10,2015-05-07 18:06:45,3030000.0,21,1,0,0
10000010000002463,10,2015-04-09 18:06:45,4630000.0,2,0,2,0
10000010000002464,9,2015-05-15 18:06:45,4110000.0,14,0,5,0
10000010000002465,10,2015-06-02 18:06:45,4400000.0,19,0,1,2
10000010000002466,9,2015-05-31 18:06:45,5360000.0,13,1,5,1
10000010000002467,10,2015-04-19 18:06:45,580000.0,10,1,5,0
10000010000002468,9,2015-05-27 18:06:45,1110000.0,20,1,4,3
10000010000002469,9,2015-06-07 18:06:45,2200000.0,24,1,5,1
10000010000002470,10,2015-05-09 18:06:45,4060000.0,1,1,4,1
10000010000002471,10,2015-05-25 18:06:45,1410000.0,12,1,4,0
10000010000002472,9,2015-03-27 18:06:45,3460000.0,24,1,4,0
10000010000002473,9,2015-04-18 18:06:45,3950000.0,0,0,2,2
10000010000002474,10,2015-05-17 18:06:45,2840000.0,18,0,1,0
10000010000002475,9,2015-04-17 18:06:45,5330000.0,20,1,4,1
10000010000002476,9,2015-04-07 18:06:45,1320000.0,21,1,1,1
10000010000002477,10,2015-06-01 18:06:45,2020000.0,8,1,3,2
10000010000002478,9,2015-04-22 18:06:45,1190000.0,1,1,4,3
10000010000002479,9,2015-04-10 18:06:45,4320000.0,23,0,0,1
10000010000002480,10,2015-05-07 18:06:45,5370000.0,12,1,5,0
10000010000002481,10,2015-03-19 18:06:45,3720000.0,24,0,2,3
10000010000002482,10,2015-03-20 18:06:45,3240000.0,14,1,0,3
10000010000002483,10,2015-04-30 18:06:45,1550000.0,19,1,1,1
10000010000002484,10,2015-04-17 18:06:45,4140000.0,20,1,2,0
10000010000002485,9,2015-04-22 18:06:45,3250000.0,1,1,0,0
10000010000002486,10,2015-04-29 18:06:45,670000.0,1,0,4,0
10000010000002487,9,2015-04-29 18:06:45,4410000.0,14,0,1,2
10000010000002488,10,2015-04-16 18:06:45,5340000.0,11,1,6,1
10000010000002489,10,2015-05-17 18:06:45,3540000.0,6,0,6,2
10000010000002490,9,2015-05-11 18:06:45,3090000.0,15,1,3,0
10000010000002491,9,2015-06-02 18:06:45,980000.0,4,0,0,3
10000010000002492,10,2015-05-17 18:06:45,4330000.0,2,1,3,1
10000010000002493,9,2015-05-21 18:06:45,3010000.0,19,0,5,0
10000010000002494,9,2015-04-02 18:06:45,3760000.0,11,1,3,0
10000010000002495,9,2015-05-25 18:06:45,680000.0,13,0,3,3
10000010000002496,10,2015-03-19 18:06:45,2350000.0,13,0,0,3
10000010000002497,10,2015-04-01 18:06:45,4610000.0,13,1,3,0
10000010000002498,9,2015-05-24 18:06:45,2110000.0,14,0,3,2
10000010000002499,9,2015-03-27 18:06:45,2320000.0,0,0,3,1
10000010000002500,9,2015-06-06 18:06:45,3840000.0,3,1,1,0
10000010000002501,10,2015-04-30 18:06:45,5030000.0,10,0,4,0
10000010000002502,9,2015-05-06 18:06:45,1210000.0,6,0,4,2
10000010000002503,9,2015-03-19 18:06:45,810000.0,2,1,2,1
10000010000002504,10,2015-04-16 18:06:45,2230000.0,4,1,0,2
10000010000002505,10,2015-04-13 18:06:45,3100000.0,1,0,3,0
10000010000002506,9,2015-05-30 18:06:45,4110000.0,11,0,5,2
10000010000002507,9,2015-05-13 18:06:45,1920000.0,19,0,1,1
10000010000002508,9,2015-03-16 18:06:45,5380000.0,23,0,0,1
10000010000002509,9,2015-03-19 18:06:45,1980000.0,18,1,2,1
10000010000002510,9,2015-04-24 18:06:45,820000.0,18,1,5,0
10000010000002511,10,2015-05-05 18:06:45,2190000.0,5,1,5,2
10000010000002512,10,2015-06-07 18:06:45,5180000.0,3,1,3,0
10000010000002513,10,2015-06-05 18:06:45,3070000.0,21,1,3,3
10000010000002514,9,2015-05-17 18:06:45,1310000.0,2,1,0,3
10000010000002515,9,2015-06-01 18:06:45,3800000.0,24,1,3,2
10000010000002516,9,2015-05-23 18:06:45,3560000.0,7,0,0,0
10000010000002517,10,2015-03-27 18:06:45,2950000.0,18,1,3,2
10000010000002518,9,2015-06-03 18:06:45,5200000.0,16,1,1,1
10000010000002519,9,2015-05-17 18:06:45,4120000.0,6,1,0,1
10000010000002520,10,2015-05-31 18:06:45,2170000.0,19,1,3,0
10000010000002521,10,2015-05-11 18:06:45,1770000.0,0,1,1,2
10000010000002522,10,2015-04-11 18:06:45,2090000.0,12,0,1,1
10000010000002523,10,2015-04-22 18:06:45,4200000.0,5,1,4,3
10000010000002524,10,2015-03-18 18:06:45,710000.0,18,0,2,0
10000010000002525,10,2015-04-15 18:06:45,4270000.0,20,1,2,1
10000010000002526,9,2015-04-03 18:06:45,1390000.0,6,1,3,3
10000010000002527,10,2015-05-31 18:06:45,5350000.0,23,0,4,0
10000010000002528,10,2015-05-10 18:06:45,3500000.0,17,1,0,0
10000010000002529,10,2015-05-27 18:06:45,4920000.0,23,1,6,1
10000010000002530,9,2015-05-11 18:06:45,5150000.0,0,0,5,1
10000010000002531,10,2015-04-11 18:06:45,610000.0,1,1,5,2
10000010000002532,9,2015-04-16 18:06:45,2040000.0,13,1,2,2
10000010000002533,9,2015-03-31 18:06:45,5170000.0,19,1,6,2
10000010000002534,9,2015-04-26 18:06:45,3980000.0,10,1,1,1
10000010000002535,9,2015-05-07 18:06:45,5250000.0,23,1,3,2
10000010000002536,10,2015-04-02 18:06:45,5240000.0,15,1,0,0
10000010000002537,9,2015-05-04 18:06:45,800000.0,5,0,0,0
10000010000002538,10,2015-04-25 18:06:45,4740000.0,10,1,1,1
10000010000002539,9,2015-05-21 18:06:45,4210000.0,5,0,0,0
10000010000002540,9,2015-05-08 18:06:45,2200000.0,24,1,3,3
10000010000002541,9,2015-04-12 18:06:45,3720000.0,13,1,5,1
10000010000002542,10,2015-03-27 18:06:45,4390000.0,17,1,1,2
10000010000002543,10,2015-04-04 18:06:45,990000.0,2,0,2,3
10000010000002544,10,2015-04-04 18:06:45,990000.0,22,0,5,2
10000010000002545,10,2015-05-11 18:06:45,2420000.0,0,0,6,2
10000010000002546,10,2015-03-30 18:06:45,3140000.0,1,0,6,2
10000010000002547,10,2015-05-17 18:06:45,4790000.0,22,0,2,2
10000010000002548,10,2015-05-07 18:06:45,3320000.0,11,0,0,2
10000010000002549,9,2015-04-08 18:06:45,4340000.0,14,1,3,2
10000010000002550,9,2015-04-04 18:06:45,1590000.0,22,1,6,0
10000010000002551,10,2015-03-23 18:06:45,1990000.0,10,0,0,0
10000010000002552,10,2015-03-13 18:06:45,820000.0,9,0,1,2
10000010000002553,9,2015-05-24 18:06:45,690000.0,22,0,3,2
10000010000002554,10,2015-03-24 18:06:45,4840000.0,0,1,4,3
10000010000002555,9,2015-04-23 18:06:45,2190000.0,14,0,0,1
10000010000002556,9,2015-05-19 18:06:45,4060000.0,18,0,4,0
10000010000002557,9,2015-04-03 18:06:45,3850000.0,6,1,3,0
10000010000002558,10,2015-04-12 18:06:45,5090000.0,8,1,4,1
10000010000002559,9,2015-05-11 18:06:45,2420000.0,7,1,1,2
10000010000002560,10,2015-03-23 18:06:45,4630000.0,8,1,1,3
10000010000002561,10,2015-05-21 18:06:45,2650000.0,10,0,6,3
10000010000002562,9,2015-04-01 18:06:45,4760000.0,18,0,2,3
10000010000002563,9,2015-04-08 18:06:45,4640000.0,10,0,0,1
10000010000002564,10,2015-03-18 18:06:45,5330000.0,13,0,2,2
10000010000002565,9,2015-03-25 18:06:45,4710000.0,18,0,6,0
10000010000002566,10,2015-04-10 18:06:45,1480000.0,13,1,4,2
10000010000002567,10,2015-05-22 18:06:45,4140000.0,21,0,3,2
10000010000002568,9,2015-06-02 18:06:45,5100000.0,11,1,4,0
10000010000002569,9,2015-05-01 18:06:45,2660000.0,10,0,1,2
10000010000002570,9,2015-05-09 18:06:45,4070000.0,23,0,1,0
10000010000002571,10,2015-05-13 18:06:45,4830000.0,9,1,5,3
10000010000002572,10,2015-04-17 18:06:45,2480000.0,3,1,4,0
10000010000002573,9,2015-03-19 18:06:45,1280000.0,17,0,4,3
10000010000002574,10,2015-04-27 18:06:45,3970000.0,10,1,0,0
10000010000002575,10,2015-05-22 18:06:45,1540000.0,1,1,6,2
10000010000002576,9,2015-06-07 18:06:45,780000.0,20,1,1,2
10000010000002577,9,2015-03-24 18:06:45,1490000.0,15,1,3,2
10000010000002578,9,2015-05-01 18:06:45,540000.0,17,0,1,2
10000010000002579,9,2015-05-12 18:06:45,2810000.0,21,0,3,3
10000010000002580,9,2015-05-13 18:06:45,610000.0,20,1,6,0
10000010000002581,9,2015-03-28 18:06:45,2080000.0,9,0,1,1
10000010000002582,10,2015-03-31 18:06:45,640000.0,22,1,4,3
10000010000002583,9,2015-03-18 18:06:45,4590000.0,10,1,1,3
10000010000002584,10,2015-04-10 18:06:45,1380000.0,9,1,0,2
10000010000002585,10,2015-04-07 18:06:45,5120000.0,0,1,2,1
10000010000002586,9,2015-06-06 18:06:45,4070000.0,2,0,5,2
10000010000002587,9,2015-04-18 18:06:45,1300000.0,13,0,5,3
10000010000002588,10,2015-05-08 18:06:45,3000000.0,19,0,5,1
10000010000002589,10,2015-05-07 18:06:45,1420000.0,22,1,2,2
10000010000002590,10,2015-04-05 18:06:45,3470000.0,17,0,5,3
10000010000002591,9,2015-05-07 18:06:45,4810000.0,9,1,3,1
10000010000002592,10,2015-05-23 18:06:45,4700000.0,15,1,3,2
10000010000002593,9,2015-05-26 18:06:45,1590000.0,12,0,0,0
10000010000002594,9,2015-03-22 18:06:45,1240000.0,6,1,1,3
10000010000002595,10,2015-05-06 18:06:45,5390000.0,12,0,2,0
10000010000002596,9,2015-04-18 18:06:45,4810000.0,7,0,5,0
10000010000002597,9,2015-05-26 18:06:45,1200000.0,12,0,4,0
10000010000002598,10,2015-05-03 18:06:45,4190000.0,10,1,2,0
10000010000002599,9,2015-05-11 18:06:45,1730000.0,1,1,0,2
10000010000002600,10,2015-03-23 18:06:45,5110000.0,16,0,0,1
10000010000002601,9,2015-04-19 18:06:45,1040000.0,10,1,6,3
10000010000002602,10,2015-06-04 18:06:45,2940000.0,14,0,1,0
10000010000002603,9,2015-04-15 18:06:45,2190000.0,14,1,5,2
10000010000002604,10,2015-04-25 18:06:45,4610000.0,2,1,3,1
10000010000002605,10,2015-05-04 18:06:45,1260000.0,16,1,6,2
10000010000002606,10,2015-04-11 18:06:45,1030000.0,18,0,2,3
10000010000002607,10,2015-06-01 18:06:45,4610000.0,19,0,0,3
10000010000002608,10,2015-06-02 18:06:45,1390000.0,21,0,5,0
10000010000002609,9,2015-03-30 18:06:45,2590000.0,24,0,4,3
10000010000002610,9,2015-05-06 18:06:45,2960000.0,11,1,4,0
10000010000002611,10,2015-03-17 18:06:45,2530000.0,4,1,6,2
10000010000002612,10,2015-03-30 18:06:45,3200000.0,22,0,2,2
10000010000002613,9,2015-04-04 18:06:45,1410000.0,0,1,2,1
10000010000002614,10,2015-05-28 18:06:45,4330000.0,6,0,1,1
10000010000002615,9,2015-06-09 18:06:45,5140000.0,11,0,1,1
10000010000002616,9,2015-03-22 18:06:45,1240000.0,3,1,2,0
10000010000002617,10,2015-03-16 18:06:45,2490000.0,19,0,0,3
10000010000002618,9,2015-03-13 18:06:45,5480000.0,2,1,1,1
10000010000002619,10,2015-05-31 18:06:45,2680000.0,10,0,1,2
10000010000002620,10,2015-05-19 18:06:45,1770000.0,2,0,4,0
10000010000002621,10,2015-04-16 18:06:45,1190000.0,24,1,5,1
10000010000002622,9,2015-05-22 18:06:45,3820000.0,1,0,4,1
10000010000002623,10,2015-05-31 18:06:45,4510000.0,21,0,3,0
10000010000002624,9,2015-04-02 18:06:45,1750000.0,5,1,6,0
10000010000002625,10,2015-04-09 18:06:45,4710000.0,4,1,1,3
10000010000002626,10,2015-03-30 18:06:45,5070000.0,0,0,3,1
10000010000002627,10,2015-05-27 18:06:45,3020000.0,22,1,1,1
10000010000002628,10,2015-05-02 18:06:45,3310000.0,14,0,0,3
10000010000002629,9,2015-04-04 18:06:45,5050000.0,24,0,0,3
10000010000002630,10,2015-05-12 18:06:45,1560000.0,22,1,3,1
10000010000002631,9,2015-03-24 18:06:45,4920000.0,13,1,5,3
10000010000002632,9,2015-05-30 18:06:45,5180000.0,16,0,6,1
10000010000002633,9,2015-05-23 18:06:45,1440000.0,22,1,0,3
10000010000002634,9,2015-04-12 18:06:45,1210000.0,7,1,0,2
10000010000002635,10,2015-05-07 18:06:45,5350000.0,19,1,2,2
10000010000002636,10,2015-04-22 18:06:45,910000.0,5,0,1,1
10000010000002637,9,2015-04-22 18:06:45,1200000.0,13,1,5,2
10000010000002638,10,2015-03-19 18:06:45,4590000.0,18,0,0,1
10000010000002639,9,2015-04-13 18:06:45,4800000.0,2,1,4,0
10000010000002640,9,2015-05-13 18:06:45,4070000.0,5,0,4,3
10000010000002641,9,2015-05-20 18:06:45,1170000.0,8,0,2,3
10000010000002642,9,2015-04-17 18:06:45,1160000.0,12,0,5,3
10000010000002643,10,2015-04-15 18:06:45,760000.0,0,1,0,0
10000010000002644,10,2015-04-17 18:06:45,4230000.0,2,0,3,3
10000010000002645,9,2015-04-20 18:06:45,3600000.0,16,1,1,1
10000010000002646,10,2015-04-01 18:06:45,3070000.0,2,0,0,3
10000010000002647,9,2015-04-10 18:06:45,3900000.0,18,0,4,2
10000010000002648,9,2015-06-04 18:06:45,3800000.0,0,0,2,0
10000010000002649,9,2015-03-31 18:06:45,5480000.0,12,0,3,2
10000010000002650,10,2015-04-11 18:06:45,2150000.0,9,1,3,1
10000010000002651,10,2015-05-15 18:06:45,1570000.0,20,0,3,3
10000010000002652,9,2015-03-31 18:06:45,4020000.0,16,1,3,2
10000010000002653,10,2015-03-12 18:06:45,4120000.0,22,0,0,2
10000010000002654,9,2015-04-06 18:06:45,5350000.0,18,0,2,0
10000010000002655,10,2015-04-08 18:06:45,1560000.0,3,0,3,2
10000010000002656,9,2015-06-04 18:06:45,2530000.0,2,1,5,3
10000010000002657,9,2015-05-25 18:06:45,2540000.0,9,1,3,1
10000010000002658,10,2015-06-08 18:06:45,5470000.0,14,0,2,2
10000010000002659,9,2015-06-07 18:06:45,2600000.0,18,1,5,2
10000010000002660,10,2015-05-03 18:06:45,1310000.0,22,0,1,0
10000010000002661,10,2015-04-01 18:06:45,1370000.0,17,0,3,3
10000010000002662,9,2015-05-30 18:06:45,5300000.0,8,1,0,1
10000010000002663,10,2015-04-06 18:06:45,1720000.0,4,0,5,1
10000010000002664,10,2015-05-07 18:06:45,2090000.0,8,0,1,1
10000010000002665,9,2015-04-05 18:06:45,2450000.0,19,0,1,2
10000010000002666,10,2015-03-20 18:06:45,4120000.0,19,0,0,0
10000010000002667,10,2015-05-01 18:06:45,960000.0,11,1,5,0
10000010000002668,9,2015-03-21 18:06:45,4190000.0,9,0,2,2
10000010000002669,9,2015-06-04 18:06:45,5140000.0,7,0,6,1
10000010000002670,9,2015-05-21 18:06:45,3320000.0,20,1,0,2
10000010000002671,9,2015-04-26 18:06:45,5440000.0,7,0,2,3
10000010000002672,10,2015-04-15 18:06:45,1940000.0,13,1,6,3
10000010000002673,10,2015-04-06 18:06:45,5270000.0,3,0,2,2
10000010000002674,9,2015-05-12 18:06:45,3870000.0,17,0,5,3
10000010000002675,10,2015-04-06 18:06:45,3970000.0,17,1,4,3
10000010000002676,9,2015-05-20 18:06:45,4210000.0,14,1,6,3
10000010000002677,10,2015-04-08 18:06:45,4010000.0,20,0,2,2
10000010000002678,10,2015-05-08 18:06:45,5470000.0,16,0,0,0
10000010000002679,9,2015-05-27 18:06:45,2240000.0,9,0,0,1
10000010000002680,9,2015-06-08 18:06:45,4440000.0,8,1,6,0
10000010000002681,10,2015-05-04 18:06:45,3120000.0,3,0,0,2
10000010000002682,10,2015-03-23 18:06:45,950000.0,14,1,5,0
10000010000002683,9,2015-04-03 18:06:45,3080000.0,19,1,5,2
10000010000002684,9,2015-05-27 18:06:45,4400000.0,8,0,5,1
10000010000002685,10,2015-03-16 18:06:45,4610000.0,20,0,1,1
10000010000002686,10,2015-04-21 18:06:45,2640000.0,8,0,5,2
10000010000002687,9,2015-04-23 18:06:45,4000000.0,21,0,2,3
10000010000002688,9,2015-03-21 18:06:45,3950000.0,0,1,2,2
10000010000002689,10,2015-04-18 18:06:45,1140000.0,23,0,1,1
10000010000002690,9,2015-05-04 18:06:45,2600000.0,10,0,4,2
10000010000002691,9,2015-03-30 18:06:45,2750000.0,14,0,0,1
10000010000002692,10,2015-06-03 18:06:45,4060000.0,17,1,0,0
10000010000002693,9,2015-04-24 18:06:45,3810000.0,19,0,0,3
10000010000002694,9,2015-05-11 18:06:45,2320000.0,23,1,0,3
10000010000002695,9,2015-05-06 18:06:45,5480000.0,21,0,3,2
10000010000002696,10,2015-04-27 18:06:45,890000.0,17,0,2,3
10000010000002697,10,2015-06-08 18:06:45,610000.0,12,0,6,1
10000010000002698,10,2015-06-04 18:06:45,3410000.0,9,1,4,0
10000010000002699,9,2015-03-26 18:06:45,3020000.0,1,0,1,0
10000010000002700,10,2015-04-27 18:06:45,4130000.0,18,0,0,2
10000010000002701,9,2015-05-18 18:06:45,5390000.0,24,1,2,2
10000010000002702,10,2015-04-10 18:06:45,2720000.0,2,0,6,0
10000010000002703,10,2015-04-05 18:06:45,1640000.0,0,1,1,2
10000010000002704,9,2015-04-07 18:06:45,2190000.0,20,1,3,0
10000010000002705,10,2015-03-30 18:06:45,3490000.0,0,1,0,3
10000010000002706,10,2015-05-10 18:06:45,2030000.0,14,0,2,0
10000010000002707,9,2015-05-02 18:06:45,5000000.0,5,1,5,2
10000010000002708,9,2015-04-03 18:06:45,4510000.0,16,1,4,3
10000010000002709,10,2015-05-11 18:06:45,2280000.0,21,0,2,1
10000010000002710,9,2015-05-31 18:06:45,2180000.0,3,1,0,0
10000010000002711,9,2015-03-31 18:06:45,600000.0,21,0,4,3
10000010000002712,10,2015-04-11 18:06:45,4380000.0,13,1,0,2
10000010000002713,9,2015-05-16 18:06:45,1240000.0,10,1,5,3
10000010000002714,9,2015-05-23 18:06:45,2830000.0,16,1,5,3
10000010000002715,9,2015-03-21 18:06:45,4500000.0,9,1,5,0
10000010000002716,9,2015-04-06 18:06:45,3370000.0,1,1,2,3
10000010000002717,10,2015-03-17 18:06:45,2470000.0,21,1,5,0
10000010000002718,9,2015-04-22 18:06:45,4530000.0,12,1,1,3
10000010000002719,9,2015-05-27 18:06:45,4370000.0,16,1,2,2
10000010000002720,9,2015-06-02 18:06:45,1780000.0,5,1,5,2
10000010000002721,9,2015-06-05 18:06:45,780000.0,16,1,4,1
10000010000002722,9,2015-04-11 18:06:45,1720000.0,9,1,5,2
10000010000002723,9,2015-05-25 18:06:45,5000000.0,17,1,4,3
10000010000002724,10,2015-04-29 18:06:45,3290000.0,17,1,5,0
10000010000002725,9,2015-04-30 18:06:45,2650000.0,10,1,1,3
10000010000002726,10,2015-05-22 18:06:45,5180000.0,8,1,5,0
10000010000002727,9,2015-05-22 18:06:45,5470000.0,23,1,4,1
10000010000002728,9,2015-06-07 18:06:45,4950000.0,16,0,2,3
10000010000002729,10,2015-04-26 18:06:45,2660000.0,14,0,0,0
10000010000002730,10,2015-04-06 18:06:45,1120000.0,14,1,1,3
10000010000002731,10,2015-05-04 18:06:45,1690000.0,15,1,2,1
10000010000002732,9,2015-06-01 18:06:45,3500000.0,9,1,6,1
10000010000002733,9,2015-04-05 18:06:45,2380000.0,4,0,5,3
10000010000002734,10,2015-05-14 18:06:45,3050000.0,10,0,1,3
10000010000002735,10,2015-03-23 18:06:45,3930000.0,20,0,4,3
10000010000002736,9,2015-05-13 18:06:45,890000.0,12,0,5,3
10000010000002737,9,2015-05-17 18:06:45,3790000.0,8,1,2,0
10000010000002738,9,2015-05-14 18:06:45,1810000.0,22,1,3,1
10000010000002739,10,2015-05-31 18:06:45,2100000.0,2,0,0,3
10000010000002740,9,2015-05-21 18:06:45,3100000.0,12,0,4,1
10000010000002741,9,2015-05-24 18:06:45,2170000.0,10,1,4,3
10000010000002742,10,2015-06-05 18:06:45,2220000.0,10,1,0,0
10000010000002743,9,2015-03-18 18:06:45,4430000.0,1,1,5,1
10000010000002744,10,2015-06-01 18:06:45,2710000.0,0,0,3,2
10000010000002745,10,2015-05-11 18:06:45,990000.0,21,0,0,1
10000010000002746,10,2015-03-13 18:06:45,2380000.0,4,1,5,0
10000010000002747,9,2015-03-31 18:06:45,4930000.0,1,0,5,0
10000010000002748,10,2015-03-20 18:06:45,3010000.0,0,0,1,0
10000010000002749,9,2015-05-02 18:06:45,4570000.0,10,1,1,1
10000010000002750,9,2015-06-01 18:06:45,1200000.0,18,1,2,0
10000010000002751,10,2015-05-27 18:06:45,3650000.0,12,0,0,0
10000010000002752,10,2015-04-18 18:06:45,2720000.0,3,1,2,0
10000010000002753,9,2015-03-23 18:06:45,5080000.0,12,0,3,3
10000010000002754,10,2015-03-19 18:06:45,550000.0,18,0,5,0
10000010000002755,9,2015-03-25 18:06:45,4470000.0,4,0,2,1
10000010000002756,10,2015-03-23 18:06:45,1290000.0,24,1,1,3
10000010000002757,9,2015-05-05 18:06:45,4570000.0,7,0,3,2
10000010000002758,10,2015-06-08 18:06:45,1520000.0,16,1,0,1
10000010000002759,10,2015-05-29 18:06:45,4510000.0,8,1,0,2
10000010000002760,9,2015-04-14 18:06:45,3090000.0,11,1,6,3
10000010000002761,9,2015-05-06 18:06:45,3590000.0,21,1,3,3
10000010000002762,9,2015-05-05 18:06:45,2050000.0,20,1,6,3
10000010000002763,9,2015-03-21 18:06:45,3770000.0,21,1,4,1
10000010000002764,10,2015-04-11 18:06:45,1040000.0,5,1,5,1
10000010000002765,10,2015-03-19 18:06:45,600000.0,1,1,3,2
10000010000002766,10,2015-05-12 18:06:45,2760000.0,13,1,4,2
10000010000002767,9,2015-06-03 18:06:45,1180000.0,1,1,2,0
10000010000002768,10,2015-05-04 18:06:45,3480000.0,21,1,2,1
10000010000002769,9,2015-05-01 18:06:45,5460000.0,12,0,2,0
10000010000002770,9,2015-05-29 18:06:45,3940000.0,21,0,1,1
10000010000002771,10,2015-04-07 18:06:45,4940000.0,3,0,5,1
10000010000002772,9,2015-06-06 18:06:45,2410000.0,13,1,3,1
10000010000002773,10,2015-03-21 18:06:45,660000.0,5,0,1,2
10000010000002774,10,2015-04-23 18:06:45,2870000.0,16,1,5,0
10000010000002775,9,2015-04-07 18:06:45,4800000.0,6,0,0,0
10000010000002776,10,2015-03-12 18:06:45,2350000.0,6,1,1,0
10000010000002777,10,2015-06-06 18:06:45,3510000.0,14,1,6,3
10000010000002778,10,2015-04-01 18:06:45,5410000.0,9,0,5,2
10000010000002779,10,2015-03-29 18:06:45,1980000.0,4,0,1,2
10000010000002780,9,2015-03-20 18:06:45,1260000.0,9,0,5,2
10000010000002781,10,2015-05-30 18:06:45,3720000.0,14,0,4,1
10000010000002782,9,2015-04-04 18:06:45,4630000.0,19,0,2,3
10000010000002783,10,2015-03-15 18:06:45,4930000.0,16,0,4,3
10000010000002784,9,2015-05-10 18:06:45,3360000.0,2,1,6,2
10000010000002785,9,2015-06-02 18:06:45,2830000.0,11,1,6,3
10000010000002786,10,2015-03-12 18:06:45,2270000.0,22,1,0,3
10000010000002787,9,2015-04-04 18:06:45,930000.0,9,0,2,3
10000010000002788,10,2015-05-20 18:06:45,3130000.0,10,1,1,1
10000010000002789,9,2015-04-01 18:06:45,750000.0,3,0,1,2
10000010000002790,10,2015-05-02 18:06:45,2970000.0,4,1,4,1
10000010000002791,10,2015-06-08 18:06:45,4580000.0,24,0,2,2
10000010000002792,9,2015-05-01 18:06:45,4890000.0,2,0,3,3
10000010000002793,9,2015-05-07 18:06:45,4520000.0,17,0,0,3
10000010000002794,10,2015-05-17 18:06:45,2760000.0,8,0,5,1
10000010000002795,10,2015-03-26 18:06:45,1890000.0,13,1,3,2
10000010000002796,10,2015-06-04 18:06:45,3340000.0,16,0,0,2
10000010000002797,9,2015-05-06 18:06:45,5370000.0,13,0,5,1
10000010000002798,10,2015-04-24 18:06:45,4290000.0,1,0,2,3
10000010000002799,10,2015-06-03 18:06:45,4570000.0,18,0,5,0
10000010000002800,10,2015-03-18 18:06:45,1870000.0,10,1,6,2
10000010000002801,10,2015-05-13 18:06:45,600000.0,13,1,5,3
10000010000002802,9,2015-05-16 18:06:45,2240000.0,4,0,0,0
10000010000002803,9,2015-03-19 18:06:45,2110000.0,23,1,3,3
10000010000002804,9,2015-04-27 18:06:45,4230000.0,4,0,1,3
10000010000002805,9,2015-03-23 18:06:45,1100000.0,10,1,3,3
10000010000002806,9,2015-04-28 18:06:45,4250000.0,19,1,5,2
10000010000002807,10,2015-06-02 18:06:45,3160000.0,9,1,1,0
10000010000002808,9,2015-05-26 18:06:45,3320000.0,4,0,6,0
10000010000002809,10,2015-04-13 18:06:45,5280000.0,0,1,6,2
10000010000002810,10,2015-05-26 18:06:45,4020000.0,14,1,1,1
10000010000002811,10,2015-04-21 18:06:45,1640000.0,9,0,4,3
10000010000002812,9,2015-05-04 18:06:45,3770000.0,2,1,5,0
10000010000002813,9,2015-05-15 18:06:45,1400000.0,11,1,6,3
10000010000002814,10,2015-05-05 18:06:45,550000.0,8,0,4,1
10000010000002815,9,2015-04-23 18:06:45,1440000.0,11,1,1,3
